college-stub	department-stub	faculty-stub	faculty-name	faculty-rank	department-name	faculty-url	faculty-degree	faculty-school	faculty-degree-year	faculty-discipline
	69174b2ce4c788e2e43ca68fb1a15438		Thompson, Greg	Associate Professor	Language Studies, Center for		PhD	University of Arizona	2006	
	69174b2ce4c788e2e43ca68fb1a15438		Warnick, Paul	Associate Professor	Language Studies, Center for		PhD	Ohio State University	1996	
	69174b2ce4c788e2e43ca68fb1a15438		Watabe, Masakazu	Professor	Language Studies, Center for		PhD	University of Southern California	1978	
	6842e936a174dc3621ea96b62357cdac		Anderson, Curtis	Associate Teaching Professor of Law	Law School, J. Reuben Clark		JD	Brigham Young University	1994	
	f99b39a75616ba2e3c950f496f18b8c0		Chapman, Don W.	Associate Professor	Linguistics and English Language		PhD	University of Toronto, Canada	1995	
	f99b39a75616ba2e3c950f496f18b8c0		Clifford, Ray T.	Associate Dean	Linguistics and English Language		PhD	University of Minnesota, Minneapolis	1977	
	f99b39a75616ba2e3c950f496f18b8c0		Davies, Mark	Professor	Linguistics and English Language		PhD	University of Texas, Austin	1992	
	f99b39a75616ba2e3c950f496f18b8c0		Dewey, Dan	Associate Professor	Linguistics and English Language		PhD	Carnegie Mellon	2002	
	f99b39a75616ba2e3c950f496f18b8c0		Eddington, David	Professor	Linguistics and English Language		PhD	University of Texas, Austin	1993	
	f99b39a75616ba2e3c950f496f18b8c0		Eggington, William G.	Professor	Linguistics and English Language		PhD	University of South California	1985	
	f99b39a75616ba2e3c950f496f18b8c0		Elzinga, Dirk A.	Associate Professor	Linguistics and English Language		PhD	University of Arizona	1999	
	f99b39a75616ba2e3c950f496f18b8c0		Evans, Norman	Associate Professor	Linguistics and English Language		EdD	University of Southern California	2001	
	f99b39a75616ba2e3c950f496f18b8c0		Gardner, Dee	Professor	Linguistics and English Language		PhD	Northern Arizona University	1999	
	f99b39a75616ba2e3c950f496f18b8c0		Hallen, Cynthia	Associate Professor	Linguistics and English Language		PhD	University of Arizona	1991	
	f99b39a75616ba2e3c950f496f18b8c0		Henrichsen, Lynn E.	Professor	Linguistics and English Language		EdD	University of Hawaii	1987	
	f99b39a75616ba2e3c950f496f18b8c0		Lonsdale, Deryle	Associate Professor	Linguistics and English Language		PhD	Carnegie Mellon University	1997	
	f99b39a75616ba2e3c950f496f18b8c0		Manning, Alan	Professor	Linguistics and English Language		PhD	Louisiana State University	1988	
	f99b39a75616ba2e3c950f496f18b8c0		Nuckolls, Janis	Professor	Linguistics and English Language		PhD	University of Chicago	1990	
	f99b39a75616ba2e3c950f496f18b8c0		Oaks, Dallin D.	Associate Professor	Linguistics and English Language		PhD	Purdue University	1990	
	f99b39a75616ba2e3c950f496f18b8c0		Skousen, Royal	Professor	Linguistics and English Language		PhD	University of Illinois	1972	
	f99b39a75616ba2e3c950f496f18b8c0		Baker Smemoe, Wendy	Associate Professor	Linguistics and English Language		PhD	University of Illinois, Urbana-Champaign	2002	
	f99b39a75616ba2e3c950f496f18b8c0		Sturman, Heather	Assistant Professor	Linguistics and English Language		PhD	University of California, Los Angeles	2008	
	f99b39a75616ba2e3c950f496f18b8c0		Tanner, Mark	Assistant Professor	Linguistics and English Language		PhD	University of Pennsylvania	1991	
	a8bd929fc890c069595b0d25ec204d45		Baker, Roger C.	Professor	Mathematics		PhD	University of London	1971	
	a8bd929fc890c069595b0d25ec204d45		Bakker, Lennard F.	Professor	Mathematics		PhD	Queens University	1997	
	a8bd929fc890c069595b0d25ec204d45		Cardon, David A.	Professor	Mathematics		PhD	Stanford University	1996	
	a8bd929fc890c069595b0d25ec204d45		Chahal, Jasbir S.	Professor	Mathematics		PhD	Johns Hopkins University	1979	
	a8bd929fc890c069595b0d25ec204d45		Chow, Shue-Sum	Associate Professor	Mathematics		PhD	Australian National University	1983	
	a8bd929fc890c069595b0d25ec204d45		Conner, Gregory R.	Professor	Mathematics		PhD	University of Utah	1992	
	a8bd929fc890c069595b0d25ec204d45		Dallon, John C.	Professor	Mathematics		PhD	University of Utah	1996	
	a8bd929fc890c069595b0d25ec204d45		Dorff, Michael J.	Professor	Mathematics		PhD	University of Kentucky	1997	
	a8bd929fc890c069595b0d25ec204d45		Doud, Darrin M.	Professor	Mathematics		PhD	University of Illinois	1999	
	a8bd929fc890c069595b0d25ec204d45		Evans, Emily J.	Assistant Professor	Mathematics		PhD	Worcester Polytechnic Institute	2011	
	a8bd929fc890c069595b0d25ec204d45		Fisher, Todd	Associate Professor	Mathematics		PhD	Northwestern University	2004	
	a8bd929fc890c069595b0d25ec204d45		Forcade, Rodney W.	Professor	Mathematics		PhD	University of Washington	1971	
	a8bd929fc890c069595b0d25ec204d45		Glasgow, Scott A.	Associate Professor	Mathematics		PhD	University of Arizona	1993	
	a8bd929fc890c069595b0d25ec204d45		Grant, Christopher P.	Associate Professor	Mathematics		PhD	University of Utah	1991	
	a8bd929fc890c069595b0d25ec204d45		Halverson, Denise M.	Professor	Mathematics		PhD	University of Tennessee	1999	
	a8bd929fc890c069595b0d25ec204d45		Humpherys, Jeffrey C.	Associate Professor	Mathematics		PhD	Indiana University	2002	
	a8bd929fc890c069595b0d25ec204d45		Humphries, Stephen P.	Professor	Mathematics		PhD	University of Wales	1983	
	a8bd929fc890c069595b0d25ec204d45		Jarvis, Tyler J.	Professor	Mathematics		PhD	Princeton University	1994	
	a8bd929fc890c069595b0d25ec204d45		Jenkins, Paul	Associate Professor	Mathematics		PhD	University of Wisconsin-Madison	2006	
	a8bd929fc890c069595b0d25ec204d45		Kuttler, Kenneth L.	Professor	Mathematics		PhD	University of Texas, Austin	1981	
	a8bd929fc890c069595b0d25ec204d45		Lawlor, Gary R.	Associate Professor	Mathematics		PhD	Stanford University	1988	
	a8bd929fc890c069595b0d25ec204d45		Li, Xian-Jin	Professor	Mathematics		PhD	Purdue University	1993	
	a8bd929fc890c069595b0d25ec204d45		Lu, Kening	Professor	Mathematics		PhD	Michigan State University	1988	
	a8bd929fc890c069595b0d25ec204d45		Nielsen, Pace	Associate Professor	Mathematics		PhD	University of California, Berkley	2006	
	a8bd929fc890c069595b0d25ec204d45		Ouyang, Tiancheng	Professor	Mathematics		PhD	University of Minnesota	1989	
	a8bd929fc890c069595b0d25ec204d45		Roundy, Robin O.	Professor	Mathematics		PhD	Stanford University	1984	
	a8bd929fc890c069595b0d25ec204d45		Swenson, Eric L.	Professor	Mathematics		PhD	Brigham Young University	1993	
	a8bd929fc890c069595b0d25ec204d45		Villamizar, Vianey	Associate Professor	Mathematics		PhD	Rensselaer Polytechnic Institute	1987	
	a8bd929fc890c069595b0d25ec204d45		Webb, Benjamin	Assistant Professor	Mathematics		PhD	Georgia Institute of Technology	2011	
	a8bd929fc890c069595b0d25ec204d45		Whitehead, Jared P.	Assistant Professor	Mathematics		PhD	University of Michigan	2012	
	31fb6e8992763bbe8335da50ed4b7c00		Corey, Douglas L.	Associate Professor	Mathematics Education		PhD	University of Michigan	2007	
	31fb6e8992763bbe8335da50ed4b7c00		Johnson, Kate R.	Assistant Professor	Mathematics Education		PhD	Michigan State University	2013	
	31fb6e8992763bbe8335da50ed4b7c00		Jones, Steven R.	Assistant Professor	Mathematics Education		PhD	University of Maryland	2010	
	31fb6e8992763bbe8335da50ed4b7c00		Leatham, Keith R.	Associate Professor	Mathematics Education		PhD	University of Georgia	2002	
	31fb6e8992763bbe8335da50ed4b7c00		Peterson, Blake E.	Professor	Mathematics Education		PhD	Washington State University	1993	
	31fb6e8992763bbe8335da50ed4b7c00		Siebert, Daniel K.	Associate Professor	Mathematics Education		PhD	University of California, San Diego	2000	
	31fb6e8992763bbe8335da50ed4b7c00		Teuscher, Dawn	Assistant Professor	Mathematics Education		PhD	University of Missouri-Columbia	2008	
	31fb6e8992763bbe8335da50ed4b7c00		Williams, Steven R.	Professor	Mathematics Education		PhD	University of Wisconsin, Madison	1989	
	f9b4bc714c4ed45230c0859b799f3bdb		Adams, Bradley	Associate Professor	Mechanical Engineering		PhD	University of Utah	1993	
	f9b4bc714c4ed45230c0859b799f3bdb		Blotter, Jonathan D.	Professor	Mechanical Engineering		PhD	Virginia Polytechnic Institute and State Univ	1996	
	f9b4bc714c4ed45230c0859b799f3bdb		Bowden, Anton E.	Associate Professor	Mechanical Engineering		PhD	University of Utah	2003	
	f9b4bc714c4ed45230c0859b799f3bdb		Bowman, W. Jerry	Associate Teaching Professor	Mechanical Engineering		PhD	Air Force Institute of Technology	1987	
	f9b4bc714c4ed45230c0859b799f3bdb		Charles, Steven K.	Assistant Professor	Mechanical Engineering		PhD	Harvard-MIT Division of Health Sciences and Technology	2008	
	f9b4bc714c4ed45230c0859b799f3bdb		Colton, Mark B.	Associate Professor	Mechanical Engineering		PhD	University of Utah	2006	
	f9b4bc714c4ed45230c0859b799f3bdb		Crockett, Julie	Assistant Professor	Mechanical Engineering		PhD	University of California, San Diego	2007	
	f9b4bc714c4ed45230c0859b799f3bdb		Fullwood, David	Professor	Mechanical Engineering		PhD	University of London	1992	
	f9b4bc714c4ed45230c0859b799f3bdb		Gorrell, Steven E.	Associate Professor	Mechanical Engineering		PhD	Iowa State University	2001	
	f9b4bc714c4ed45230c0859b799f3bdb		Homer, Eric R.	Assistant Professor	Mechanical Engineering		PhD	Massachusetts Institute of Technology	2010	
	f9b4bc714c4ed45230c0859b799f3bdb		Howell, Larry L.	Professor	Mechanical Engineering		PhD	Purdue University	1993	
	f9b4bc714c4ed45230c0859b799f3bdb		Iverson, Brian D.	Assistant Professor	Mechanical Engineering		PhD	Purdue University	2008	
	f9b4bc714c4ed45230c0859b799f3bdb		Jensen, Brian D.	Associate Professor	Mechanical Engineering		PhD	University of Michigan	2004	
	f9b4bc714c4ed45230c0859b799f3bdb		Johnson, Oliver	Assistant Professor	Mechanical Engineering		PhD	Massachusetts Institute of Technology	2015	
	f9b4bc714c4ed45230c0859b799f3bdb		Jones, Matthew R.	Associate Professor	Mechanical Engineering		PhD	University of Illinois	1993	
	f9b4bc714c4ed45230c0859b799f3bdb		Killpack, Marc D.	Assistant Professor	Mechanical Engineering		PhD	Georgia Institute of Technology	2013	
	f9b4bc714c4ed45230c0859b799f3bdb		Magleby, Spencer P.	Professor	Mechanical Engineering		PhD	University of Wisconsin, Madison	1988	
	f9b4bc714c4ed45230c0859b799f3bdb		Mattson, Christopher A.	Associate Professor	Mechanical Engineering		PhD	Rensselaer Polytechnic Institute	2003	
	f9b4bc714c4ed45230c0859b799f3bdb		Maynes, R. Daniel	Professor	Mechanical Engineering		PhD	University of Utah	1997	
	f9b4bc714c4ed45230c0859b799f3bdb		McLain, Timothy W.	Professor	Mechanical Engineering		PhD	Stanford University	1995	
	f9b4bc714c4ed45230c0859b799f3bdb		Nelson, Tracy W.	Professor	Mechanical Engineering		PhD	Ohio State University	1998	
	f9b4bc714c4ed45230c0859b799f3bdb		Ning, S. Andrew	Assistant Professor	Mechanical Engineering		PhD	Stanford University	2011	
	f9b4bc714c4ed45230c0859b799f3bdb		Parkinson, Alan R.	Professor	Mechanical Engineering		PhD	University of Illinois	1982	
	f9b4bc714c4ed45230c0859b799f3bdb		Red, W. Edward	Professor	Mechanical Engineering		PhD	Arizona State University	1972	
	f9b4bc714c4ed45230c0859b799f3bdb		Salmon, John	Assistant Professor	Mechanical Engineering		PhD	Georgia Institute of Technology	2013	
	f9b4bc714c4ed45230c0859b799f3bdb		Sorensen, Carl D.	Professor	Mechanical Engineering		PhD	Massachusetts Institute of Technology	1985	
	f9b4bc714c4ed45230c0859b799f3bdb		Tree, Dale R.	Professor	Mechanical Engineering		PhD	University of Wisconsin, Madison	1992	
	f9b4bc714c4ed45230c0859b799f3bdb		Webb, Brent W.	Professor	Mechanical Engineering		PhD	Purdue University	1986	
	60db076218bdc4537e805277340d6e66		Berges, Bradford	Assistant Professor	Microbiology and Molecular Biology		PhD	University of Pennsylvania	2005	
	60db076218bdc4537e805277340d6e66		Breakwell, Donald P.	Teaching Professor	Microbiology and Molecular Biology		PhD	Purdue University	1992	
	60db076218bdc4537e805277340d6e66		Bridgewater, Laura C.	Associate Professor	Microbiology and Molecular Biology		PhD	George Washington University	1995	
	60db076218bdc4537e805277340d6e66		Burnett, Sandra	Associate Teaching Professor	Microbiology and Molecular Biology		PhD	University of Kentucky	2000	
	60db076218bdc4537e805277340d6e66		Davis, Mary	Assistant Professor	Microbiology and Molecular Biology		PhD	Vanderbilt University	2013	
	60db076218bdc4537e805277340d6e66		Erickson, David	Associate Professor	Microbiology and Molecular Biology		PhD	University of Calgary, Canada	2003	
	60db076218bdc4537e805277340d6e66		Evans, R. Paul	Assistant Professor	Microbiology and Molecular Biology		PhD	Medical College of Virginia	1983	
	60db076218bdc4537e805277340d6e66		Griffitts, Joel	Associate Professor	Microbiology and Molecular Biology		PhD	University of California, San Diego	2004	
	60db076218bdc4537e805277340d6e66		Grose, Julianne	Associate Professor	Microbiology and Molecular Biology		PhD	University of Utah	2003	
	60db076218bdc4537e805277340d6e66		Harker, Alan R.	Professor	Microbiology and Molecular Biology		PhD	University of Utah	1982	
	60db076218bdc4537e805277340d6e66		Johnson, Steven	Associate Professor	Microbiology and Molecular Biology		PhD	Yale University	2004	
	60db076218bdc4537e805277340d6e66		McCleary, William R.	Associate Professor	Microbiology and Molecular Biology		PhD	University of California, Berkeley	1990	
	60db076218bdc4537e805277340d6e66		Nielsen, Brent L.	Professor	Microbiology and Molecular Biology		PhD	Oregon State University	1985	
	60db076218bdc4537e805277340d6e66		O'Neill, Kim	Professor	Microbiology and Molecular Biology		PhD	University of Ulster, Northern Ireland	1986	
	60db076218bdc4537e805277340d6e66		Poole, Brian	Assistant Professor	Microbiology and Molecular Biology		PhD	Pennsylvania State University	2004	
	60db076218bdc4537e805277340d6e66		Robison, Richard A.	Professor	Microbiology and Molecular Biology		PhD	Brigham Young University	1988	
	60db076218bdc4537e805277340d6e66		Weber, K. Scott	Assistant Professor	Microbiology and Molecular Biology		PhD	University of Illinois	2005	
	60db076218bdc4537e805277340d6e66		Wilson, Eric	Associate Professor	Microbiology and Molecular Biology		PhD	Montana State University	2000	
	651b51869cada99bd72c1af41c98ef04		Anderson, Richard P.	Professor	Music		DMA	University of Colorado	1986	
	651b51869cada99bd72c1af41c98ef04		Asplund, Christian T.	Associate Professor	Music		DMA	University of Washington	1998	
	651b51869cada99bd72c1af41c98ef04		Babidge, Darrell	Associate Professor	Music		Professional Degree	Manhattan School of Music	2001	
	651b51869cada99bd72c1af41c98ef04		Belknap, Monte	Associate Professor	Music		MM	University of Cincinnati	1994	
	651b51869cada99bd72c1af41c98ef04		Bigelow, A. Claudine	Associate Professor	Music		DMA	University of Maryland	2002	
	651b51869cada99bd72c1af41c98ef04		Broomhead, Paul	Professor	Music		PHD	University of Washington	1999	
	651b51869cada99bd72c1af41c98ef04		Brough, Ronald P.	Professor	Music		DA	University of Northern Colorado	1997	
	651b51869cada99bd72c1af41c98ef04		Brown, David C.	Associate Professor	Music		MM	University of Toledo	1997	
	651b51869cada99bd72c1af41c98ef04		Call, R. Steven	Professor	Music		PhD	University of Utah	2000	
	651b51869cada99bd72c1af41c98ef04		Clayton, April	Professor	Music		DMA	The Juilliard School of Music	2001	
	651b51869cada99bd72c1af41c98ef04		Cook, R. Donald	Associate Professor	Music		DMA	University of Kansas	1987	
	651b51869cada99bd72c1af41c98ef04		Dabczynski. Andrew	Professor	Music		PhD	University of Michigan	1994	
	651b51869cada99bd72c1af41c98ef04		Dunn, Robert E.	Professor	Music		PhD	Northwestern University	1994	
	651b51869cada99bd72c1af41c98ef04		Giovannetti, Geralyn	Professor	Music		DMA	University of Michigan	1990	
	651b51869cada99bd72c1af41c98ef04		Grimshaw, Jeremy	Associate Professor	Music		PhD	Eastman School of Music	2005	
	651b51869cada99bd72c1af41c98ef04		Hall, Rosalind	Associate Professor	Music		MM	Brigham Young University	1992	
	651b51869cada99bd72c1af41c98ef04		Hansen, H. Eric	Associate Professor	Music		MM	Peabody Conservatory of Johns Hopkins University	1989	
	651b51869cada99bd72c1af41c98ef04		Harker, Brian C.	Professor	Music		PhD	Columbia University	1997	
	651b51869cada99bd72c1af41c98ef04		Hicks, Michael D.	Professor	Music		DMA	University of Illinois	1984	
	651b51869cada99bd72c1af41c98ef04		Hinckley, Jaren S.	Associate Professor	Music		DM	Florida State University	2002	
	651b51869cada99bd72c1af41c98ef04		Holden, Scott L.	Associate Professor	Music		DMA	Manhattan School of Music	2002	
	651b51869cada99bd72c1af41c98ef04		Howard, Luke	Associate Professor	Music		PhD	University of Michigan	1997	
	651b51869cada99bd72c1af41c98ef04		Johnson, Steven P.	Professor	Music		PhD	University of California, Los Angeles	1989	
	651b51869cada99bd72c1af41c98ef04		Jones, Stephen M.	Professor	Music		DMA	University of Cincinnati	1989	
	651b51869cada99bd72c1af41c98ef04		Katseanes, Kory	Professor	Music		MM	University of Utah	1979	
	651b51869cada99bd72c1af41c98ef04		Kimball, Wilford W. (Will)	Associate Professor	Music		DMA	Arizona State University	2001	
	651b51869cada99bd72c1af41c98ef04		Lindeman, Stephan D.	Professor	Music		PhD	Rutgers University	1995	
	651b51869cada99bd72c1af41c98ef04		Lowe, Laurence M.	Professor	Music		MM	University of Rochester	1981	
	651b51869cada99bd72c1af41c98ef04		Peery-Fox, Irene W.	Professor	Music		DMA	Peabody Conservatory of Johns Hopkins University	1987	
	651b51869cada99bd72c1af41c98ef04		Peterson, Donald L.	Associate Professor	Music		DMA	Arizona State University	1986	
	651b51869cada99bd72c1af41c98ef04		Reich, Diane T.	Associate Professor	Music		DM	Indiana University	2003	
	651b51869cada99bd72c1af41c98ef04		Ricks, Steven L.	Associate Professor	Music		PhD	University of Utah	2001	
	651b51869cada99bd72c1af41c98ef04		Saville, Kirt R.	Professor	Music		EdD	Utah State University	1991	
	651b51869cada99bd72c1af41c98ef04		Shumway, Jeffrey L.	Professor	Music		DM	Indiana University	1982	
	651b51869cada99bd72c1af41c98ef04		Smith, Christian B.	Professor	Music		DMA	University of Michigan	2006	
	651b51869cada99bd72c1af41c98ef04		Smith, Raymond	Professor	Music		DM	Indiana University	1982	
	651b51869cada99bd72c1af41c98ef04		Thornock, Neil S.	Associate Professor	Music		DM	Indiana University	2006	
	651b51869cada99bd72c1af41c98ef04		Vincent, Lawrence P.	Professor	Music		DMA	University of Michigan	1981	
	651b51869cada99bd72c1af41c98ef04		Woods, Alexander	Assistant Professor	Music		MM	Yale University	2008	
	b60f7b858925674d865738451bac4156		Bangerter, Neal K. (Electrical and Computer Engineering)	Associate Professor	Neuroscience (Program)		PhD	Stanford University	2004	
	b60f7b858925674d865738451bac4156		Bigler, Erin D. (Psychology)	Professor	Neuroscience (Program)		PhD	Brigham Young University	1974	
	b60f7b858925674d865738451bac4156		Brown, Michael D.	Associate Teaching Professor	Neuroscience (Program)		PhD	Colorado State University	1999	
	b60f7b858925674d865738451bac4156		Busath, David D. (Physiology and Developmental Biology)	Professor	Neuroscience (Program)		MD	University of Utah	1978	
	b60f7b858925674d865738451bac4156		Charles, Steven K. (Mechanical Engineering)	Assistant Professor	Neuroscience (Program)		PhD	Harvard-MIT Division of Health Sciences and Techno	2008	
	b60f7b858925674d865738451bac4156		Edwards, Jeffrey G. (Physiology and Developmental Biology)	Assistant Professor	Neuroscience (Program)		PhD	University of Utah	2003	
	b60f7b858925674d865738451bac4156		Flom, Ross A. (Psychology)	Associate Professor	Neuroscience (Program)		PhD	University of Minnesota	1999	
	b60f7b858925674d865738451bac4156		Gale, Shawn D. (Psychology)	Associate Professor	Neuroscience (Program)		PhD	Brigham Young University	1994	
	b60f7b858925674d865738451bac4156		Hedges, Dawson W. (Psychology)	Professor	Neuroscience (Program)		MD	University of Utah	1988	
	b60f7b858925674d865738451bac4156		Higley, Dee (Psychology)	Professor	Neuroscience (Program)		PhD	University of Wisconsin, Madison	1985	
	b60f7b858925674d865738451bac4156		Hopkins, Ramona O. (Psychology)	Professor	Neuroscience (Program)		PhD	University of Utah	1996	
	b60f7b858925674d865738451bac4156		Judd, Allan M. (Physiology and Developmental Biology)	Professor	Neuroscience (Program)		PhD	West Virginia University	1982	
	b60f7b858925674d865738451bac4156		Kauwe, John S. K. (Biology)	Assistant Professor	Neuroscience (Program)		PhD	Washington University in St. Loius	2007	
	b60f7b858925674d865738451bac4156		Kirwan, Brock (Psychology)	Assistant Professor	Neuroscience (Program)		PhD	Johns Hopkins University	2006	
	b60f7b858925674d865738451bac4156		Larson, Michael J. (Psychology)	Assistant Professor	Neuroscience (Program)		PhD	University of Florida	2008	
	b60f7b858925674d865738451bac4156		McPherson, David (Communication Disorders)	Professor	Neuroscience (Program)		PhD	University of Washington	1972	
	b60f7b858925674d865738451bac4156		Porter, Chris L. (Family Life)	Associate Professor	Neuroscience (Program)		PhD	Purdue University West-Lafayette	1996	
	b60f7b858925674d865738451bac4156		Porter, James P. (Physiology and Developmental Biology)	Professor	Neuroscience (Program)		PhD	University of California, San Francisco	1982	
	b60f7b858925674d865738451bac4156		South, Mikle D. (Psychology)	Assistant Professor	Neuroscience (Program)		PhD	University of Utah	2005	
	b60f7b858925674d865738451bac4156		Stark, Michael R. (Physiology and Developmental Biology)	Associate Professor	Neuroscience (Program)		PhD	University of California, Irvine	1998	
	b60f7b858925674d865738451bac4156		Steffensen, Scott C. (Psychology)	Associate Professor	Neuroscience (Program)		PhD	University of Utah	1987	
	b60f7b858925674d865738451bac4156		Sudweeks, Sterling N. (Physiology and Developmental Biology)	Associate Professor	Neuroscience (Program)		PhD	University of Utah	1997	
	b60f7b858925674d865738451bac4156		Wisco, Jonathan J. (Physiology and Developmental Biology)	Associate Professor	Neuroscience (Program)		PhD	Boston University School of Medicine	2003	
	b60f7b858925674d865738451bac4156		Woodbury, Dixon J. (Physiology and Developmental Biology)	Professor	Neuroscience (Program)		PhD	University of California, Irvine	1986	
	1fd466a14270f4f4193cd96a6fe3a8fd		Beckstrand, Renea	Professor	Nursing		PhD	University of Utah	2001	
	1fd466a14270f4f4193cd96a6fe3a8fd		Freeborn, Donna	Assistant Professor	Nursing		PhD	Oregon Health and Science University	2008	
	1fd466a14270f4f4193cd96a6fe3a8fd		Heise, Barbara	Associate Professor	Nursing		PhD	University of Virginia	2006	
	1fd466a14270f4f4193cd96a6fe3a8fd		Lassetter, Jane	Associate Professor	Nursing		PhD	Oregon Health and Science University	2008	
	1fd466a14270f4f4193cd96a6fe3a8fd		Luthy, Beth	Assistant Professor	Nursing		DNP	Rush University	2008	
	1fd466a14270f4f4193cd96a6fe3a8fd		Macintosh, Janelle B.	Assistant Professor	Nursing		PhD	University of Utah	2010	
	1fd466a14270f4f4193cd96a6fe3a8fd		Merrill, Katreena C.	Assistant Professor	Nursing		PhD	University of Utah	2011	
	1fd466a14270f4f4193cd96a6fe3a8fd		Ravert, Patty	Professor	Nursing		PhD	University of Utah	2004	
	1fd466a14270f4f4193cd96a6fe3a8fd		Rogers, Sandra	Associate Professor	Nursing		PhD	University of California, San Francisco	1989	
	1fd466a14270f4f4193cd96a6fe3a8fd		Williams, Mary	Associate Professor	Nursing		PhD	University of Arizona	1991	
	33057d2cec7e3435b19d2306410c202e		Bellini, Sarah	Assistant Professor	Nutrition, Dietetics, and Food Science		PhD	Utah State University	2012	
	33057d2cec7e3435b19d2306410c202e		Brown, Lora Beth	Professor	Nutrition, Dietetics, and Food Science		EdD	Brigham Young University	1982	
	33057d2cec7e3435b19d2306410c202e		Christensen, Merrill J.	Professor	Nutrition, Dietetics, and Food Science		PhD	Massachusetts Institute of Technology	1982	
	33057d2cec7e3435b19d2306410c202e		Dunn, Michael L.	Professor	Nutrition, Dietetics, and Food Science		PhD	Cornell University	1996	
	33057d2cec7e3435b19d2306410c202e		Fullmer, Susan	Teaching Professor	Nutrition, Dietetics, and Food Science		PhD	Brigham Young University	2004	
	33057d2cec7e3435b19d2306410c202e		Hancock, Chad	Assistant Professor	Nutrition, Dietetics, and Food Science		PhD	University of Missouri, Columbia	2005	
	33057d2cec7e3435b19d2306410c202e		Jefferies, Laura K.	Assistant Professor	Nutrition, Dietetics, and Food Science		PhD	Utah State University	2011	
	33057d2cec7e3435b19d2306410c202e		Johnston, N. Paul	Professor	Nutrition, Dietetics, and Food Science		PhD	Oregon State University	1971	
	33057d2cec7e3435b19d2306410c202e		Kenealey, Jason	Assistant Professor	Nutrition, Dietetics, and Food Science		PhD	University of Wisconsin-Madison	2011	
	33057d2cec7e3435b19d2306410c202e		Nyland Kerr, Nora	Associate Professor	Nutrition, Dietetics, and Food Science		PhD	Kansas State University	1989	
	33057d2cec7e3435b19d2306410c202e		Pike, Oscar	Professor	Nutrition, Dietetics, and Food Science		PhD	Purdue University	1986	
	33057d2cec7e3435b19d2306410c202e		Richards, Rickelle	Associate Professor	Nutrition, Dietetics, and Food Science		PhD	University of Minnesota, St. Paul	2007	
	33057d2cec7e3435b19d2306410c202e		Steele, Frost M.	Associate Professor	Nutrition, Dietetics, and Food Science		PhD	Purdue University	1990	
	33057d2cec7e3435b19d2306410c202e		Tessem, Jeffery S.	Assistant Professor	Nutrition, Dietetics, and Food Science		PhD	University of Colorado	2007	
	33057d2cec7e3435b19d2306410c202e		Williams, D. Pauline	Assistant Teaching Professor	Nutrition, Dietetics, and Food Science		PhD	Utah State University	2011	
	db5bc19a1e05eb044bd268de9dc0e71b		Allred, David D.	Professor	Physics and Astronomy		PhD	Princeton University	1977	
	db5bc19a1e05eb044bd268de9dc0e71b		Bergeson, Scott D.	Professor	Physics and Astronomy		PhD	University of Wisconsin	1995	
	db5bc19a1e05eb044bd268de9dc0e71b		Berrondo, Manuel	Professor	Physics and Astronomy		PhD	University of Uppsala, Sweden	1969	
	db5bc19a1e05eb044bd268de9dc0e71b		Campbell, Branton J.	Associate Professor	Physics and Astronomy		PhD	University of California, Santa Barbara	1999	
	db5bc19a1e05eb044bd268de9dc0e71b		Chesnel, Karine	Assistant Professor	Physics and Astronomy		PhD	Joseph Fourier University, France	2002	
	db5bc19a1e05eb044bd268de9dc0e71b		Colton, John	Associate Professor	Physics and Astronomy		PhD	University of California	2000	
	db5bc19a1e05eb044bd268de9dc0e71b		Davis, Robert C.	Professor	Physics and Astronomy		PhD	University of Utah	1996	
	db5bc19a1e05eb044bd268de9dc0e71b		Durfee, Dallin S.	Associate Professor	Physics and Astronomy		PhD	Massachusetts Institute of Technology	1999	
	db5bc19a1e05eb044bd268de9dc0e71b		Gee, Kent	Associate Professor	Physics and Astronomy		PhD	Pennsylvania State University	2005	
	db5bc19a1e05eb044bd268de9dc0e71b		Hart, Grant W.	Associate Professor	Physics and Astronomy		PhD	University of Maryland	1983	
	db5bc19a1e05eb044bd268de9dc0e71b		Hart, Gus L. W.	Professor	Physics and Astronomy		PhD	University of California, Davis	1999	
	db5bc19a1e05eb044bd268de9dc0e71b		Hess, Bret C.	Associate Professor	Physics and Astronomy		PhD	Iowa State University	1988	
	db5bc19a1e05eb044bd268de9dc0e71b		Hintz, Eric G.	Associate Professor	Physics and Astronomy		PhD	Brigham Young University	1995	
	db5bc19a1e05eb044bd268de9dc0e71b		Hirschmann, Eric W.	Associate Professor	Physics and Astronomy		PhD	University of California, Santa Barbara	1996	
	db5bc19a1e05eb044bd268de9dc0e71b		Leishman, Timothy W.	Professor	Physics and Astronomy		PhD	Pennsylvania State University	2000	
	db5bc19a1e05eb044bd268de9dc0e71b		Moody, J. Ward	Professor	Physics and Astronomy		PhD	University of Michigan	1986	
	db5bc19a1e05eb044bd268de9dc0e71b		Neilsen, David W.	Associate Professor	Physics and Astronomy		PhD	University of Texas, Austin	1999	
	db5bc19a1e05eb044bd268de9dc0e71b		Peatross, Justin B.	Professor	Physics and Astronomy		PhD	University of Rochester	1993	
