course-id	unknown-id	course-name-short	course-credit-type	course-number	course-sub-number	section-number	unknown	course-type	course-name-long	teacher-name	credit-hours	days-taught	hours-taught-1	hours-taught-2	location-taught	section-notes	seats-available	wait-list
09954	000	NEURO	S	449	R	019		DAY	Neuro Research Experience	Stark, Michael	3V	TBA	TBA	TBA	TBA 		5 / 5	0	
09954	000	NEURO	S	449	R	020		DAY	Neuro Research Experience	Steffensen, Scott	3V	TBA	TBA	TBA	TBA 		0 / 20	0	
09954	000	NEURO	S	449	R	021		DAY	Neuro Research Experience	Sudweeks, Sterling	3V	TBA	TBA	TBA	TBA 		4 / 5	0	
09954	000	NEURO	S	449	R	022		DAY	Neuro Research Experience	Woodbury, Dixon	3V	TBA	TBA	TBA	TBA 		13 / 15	0	
09954	000	NEURO	2	449	R	023		DAY	Neuro Research Experience	Woodbury, Dixon	3V	TBA	TBA	TBA	TBA 		1 / 1	0	
09954	000	NEURO	2	449	R	024		DAY	Neuro Research Experience	Steffensen, Scott	3V	TBA	TBA	TBA	TBA 		0 / 1	0	
09954	000	NEURO	S	449	R	025		DAY	Neuro Research Experience	Lundwall, Rebecca	3V	TBA	TBA	TBA	TBA 		5 / 5	0	
09954	000	NEURO	S	449	R	026		DAY	Neuro Research Experience	Manwaring, Kim	3V	TBA	TBA	TBA	TBA 		5 / 5	0	
09954	000	NEURO	S	449	R	027		DAY	Neuro Research Experience	Wisco, Jonathan	3V	TBA	TBA	TBA	TBA 		0 / 5	0	
09954	000	NEURO	S	449	R	028		DAY	Neuro Research Experience	Suli, Arminda	3V	TBA	TBA	TBA	TBA 		10 / 10	0	
09954	000	NEURO	S	449	R	029		DAY	Neuro Research Experience	Cook, Lon	3V	TBA	TBA	TBA	TBA 		0 / 17	0	
09954	000	NEURO	S	449	R	030		DAY	Neuro Research Experience	Cook, Lon	3V	TBA	TBA	TBA	TBA 		1 / 1	0	
09954	000	NEURO	2	449	R	031		DAY	Neuro Research Experience	Higley, Dee	3V	TBA	TBA	TBA	TBA 		0 / 1	0	
09936	000	NEURO	S	480		001		DAY	Advanced Neuroscience	Brown, Mike	3	MWF	11:00am	11:50am	270 SWKT 	This class is for majors only.	0 / 40	0	
09936	000	NEURO	S	480		002		DAY	Advanced Neuroscience	Brown, Mike	3	MWF	11:00am	11:50am	C261 ESC 	This class is for majors only.	0 / 40	0	
09937	000	NEURO	S	481		001		DAY	Neuroscience Laboratory	Brown, Mike Steffensen, Scott[+]	1	T	08:00am	10:50am	2018 LSB 	This class is for majors only.	0 / 36	0	
09937	000	NEURO	S	481		002		DAY	Neuroscience Laboratory	Brown, Mike Steffensen, Scott[+]	1	T	12:00pm	2:50pm	2018 LSB 	This class is for majors only.	0 / 36	0	
11532	000	NEURO	S	496	R	001		DAY	Academic Internship	Brown, Mike	12V	TBA	TBA	TBA	TBA 	NEURO 496R: An APPROVED Internship Application is required before adding.This class requires internship coordinator approval.	5 / 5	0	
10908	000	NEURO	S	601		001		DAY	Graduate Neurosci	Kirwan, Brock McPherson, David[+]	3	TBA	TBA	TBA	TBA 		5 / 10	0	
09938	001	NEURO	S	649	R	001		DAY	Laboratory Research	Higley, Dee	6V	TBA	TBA	TBA	TBA 		14 / 15	0	
09938	001	NEURO	S	649	R	002		DAY	Laboratory Research	Edwards, Jeff	6V	TBA	TBA	TBA	TBA 		14 / 15	0	
09938	001	NEURO	S	649	R	003		DAY	Laboratory Research	Kirwan, Brock	6V	TBA	TBA	TBA	TBA 		10 / 10	0	
09938	001	NEURO	S	649	R	004		DAY	Laboratory Research	Steffensen, Scott	6V	TBA	TBA	TBA	TBA 		4 / 5	0	
09938	001	NEURO	S	649	R	005		DAY	Laboratory Research	Woodbury, Dixon	6V	TBA	TBA	TBA	TBA 		5 / 5	0	
09938	001	NEURO	S	649	R	006		DAY	Laboratory Research	South, Mikle	6V	TBA	TBA	TBA	TBA 		5 / 5	0	
09938	001	NEURO	S	649	R	007		DAY	Laboratory Research	Charles, Steven	6V	TBA	TBA	TBA	TBA 		5 / 5	0	
09938	001	NEURO	S	649	R	008		DAY	Laboratory Research	Wisco, Jonathan	6V	TBA	TBA	TBA	TBA 		4 / 5	0	
09938	001	NEURO	S	649	R	009		DAY	Laboratory Research	Sudweeks, Sterling	6V	TBA	TBA	TBA	TBA 		4 / 5	0	
09939	001	NEURO	S	694	R	001		DAY	Research Presentation	Thomson, David	1V	F	3:00pm	3:50pm	2102 LSB 		4 / 10	0	
09940	001	NEURO	S	696	R	001		DAY	Neuroscience Grad Seminar	Reynolds, Paul	1V	F	2:00pm	2:50pm	2102 LSB 		50 / 60	0	
11486	000	NEURO	S	699	R	001		DAY	Master's Thesis	Steffensen, Scott	6V	TBA	TBA	TBA	TBA 		5 / 5	0	
11486	000	NEURO	S	699	R	002		DAY	Master's Thesis	Edwards, Jeff	6V	TBA	TBA	TBA	TBA 		5 / 5	0	
11486	000	NEURO	S	699	R	003		DAY	Master's Thesis	Kirwan, Brock	6V	TBA	TBA	TBA	TBA 		4 / 5	0	
11486	000	NEURO	S	699	R	004		DAY	Master's Thesis	South, Mikle	6V	TBA	TBA	TBA	TBA 		5 / 5	0	
11486	000	NEURO	S	699	R	005		DAY	Master's Thesis	Woodbury, Dixon	6V	TBA	TBA	TBA	TBA 		5 / 5	0	
11487	000	NEURO	S	799	R	001		DAY	Doctoral Dissertation	Steffensen, Scott	18V	TBA	TBA	TBA	TBA 		5 / 5	0	
11487	000	NEURO	S	799	R	002		DAY	Doctoral Dissertation	Woodbury, Dixon	18V	TBA	TBA	TBA	TBA 		5 / 5	0	
11487	000	NEURO	S	799	R	003		DAY	Doctoral Dissertation	Kirwan, Brock	18V	TBA	TBA	TBA	TBA 		3 / 5	0	
11487	000	NEURO	S	799	R	004		DAY	Doctoral Dissertation	Wisco, Jonathan	18V	TBA	TBA	TBA	TBA 		4 / 5	0	
11487	000	NEURO	S	799	R	005		DAY	Doctoral Dissertation	Edwards, Jeff	18V	TBA	TBA	TBA	TBA 		4 / 5	0	
11487	000	NEURO	S	799	R	006		DAY	Doctoral Dissertation	Charles, Steven	18V	TBA	TBA	TBA	TBA 		4 / 5	0	
09138	000	NORWE	S	202		001		EVENING	2nd-Year Norwegian	Bartholomew, Jason	4	MWF	4:00pm	5:20pm	245 SWKT 		0 / 15	0	
04152	002	NURS	1	180		001		DAY	Preview of Nursing	Edmunds, Debbie	1	T	08:00am	09:50am	2111 JKB 	NURSING Envelopes: Choose "Add an Envelope of Classes".NURS 180 is for Pre-Nursing students only.	3 / 60	0	
04152	002	NURS	1	180		003		DAY	Preview of Nursing	McEwan, Kevin	1	T	2:00pm	3:50pm	2111 JKB 	NURSING Envelopes: Choose "Add an Envelope of Classes".NURS 180 is for Pre-Nursing students only.	0 / 61	0	
11851	000	NURS	S	291		001		DAY	Nurs Care of the Older Adult	Winters, Blaine McEwan, Kevin[+]	2.5	F	09:00am	11:30am	220 TNRB 	NURSING Envelopes: Choose "Add an Envelope of Classes".This class is for majors only.	3 / 64	0	
11852	000	NURS	S	292		001		DAY	Cl Prac Nurs Older Adult	Parkin, Shelly	1.5	W	05:45am	12:00pm	GARDN TERR 	NURSING Envelopes: Choose "Add an Envelope of Classes".This class is for majors only.	0 / 8	0	
11852	000	NURS	S	292		002		DAY	Cl Prac Nurs Older Adult	Parkin, Shelly	1.5	Th	05:45am	12:00pm	GARDN TERR 	NURSING Envelopes: Choose "Add an Envelope of Classes".This class is for majors only.	0 / 8	0	
11852	000	NURS	S	292		003		DAY	Cl Prac Nurs Older Adult	Himes, Deborah	1.5	Th	05:45am	12:00pm	ALPIN VLLY 	NURSING Envelopes: Choose "Add an Envelope of Classes".This class is for majors only.	1 / 8	0	
11852	000	NURS	S	292		004		DAY	Cl Prac Nurs Older Adult	Hunsaker, Stacie	1.5	Th	05:45am	12:00pm	ASPEN RDGE 	NURSING Envelopes: Choose "Add an Envelope of Classes".This class is for majors only.	2 / 8	0	
11852	000	NURS	S	292		005		DAY	Cl Prac Nurs Older Adult	Bodily, Ellie	1.5	Th	05:45am	12:00pm	ORCH PARK 	NURSING Envelopes: Choose "Add an Envelope of Classes".This class is for majors only.	0 / 8	0	
11852	000	NURS	S	292		006		DAY	Cl Prac Nurs Older Adult	McOmber, Dave	1.5	W	05:45am	12:00pm	ORCH PARK 	NURSING Envelopes: Choose "Add an Envelope of Classes".This class is for majors only.	0 / 8	0	
11852	000	NURS	S	292		007		DAY	Cl Prac Nurs Older Adult	McEwan, Kevin	1.5	W	05:45am	12:00pm	VA HOME 	NURSING Envelopes: Choose "Add an Envelope of Classes".This class is for majors only.	0 / 8	0	
11852	000	NURS	S	292		008		DAY	Cl Prac Nurs Older Adult	Winters, Blaine	1.5	W	05:45am	12:00pm	ST JSPH 	NURSING Envelopes: Choose "Add an Envelope of Classes".This class is for majors only.	0 / 8	0	
11853	000	NURS	S	293		001		DAY	Communication for Nurs	Gray, Elisabeth	.5	M	10:30am	12:00pm	462 SWKT 	NURSING Envelopes: Choose "Add an Envelope of Classes".This class is for majors only.	0 / 10	0	
11853	000	NURS	S	293		002		DAY	Communication for Nurs	Mocke, Anna	.5	M	1:00pm	2:30pm	460 SWKT 	NURSING Envelopes: Choose "Add an Envelope of Classes".This class is for majors only.	0 / 12	0	
11853	000	NURS	S	293		003		DAY	Communication for Nurs	Cottrell, Natalie	.5	M	3:00pm	4:30pm	462 SWKT 	NURSING Envelopes: Choose "Add an Envelope of Classes".This class is for majors only.	0 / 10	0	
11853	000	NURS	S	293		004		DAY	Communication for Nurs	Gray, Elisabeth	.5	M	08:00am	09:30am	460 SWKT 	NURSING Envelopes: Choose "Add an Envelope of Classes".This class is for majors only.	0 / 8	0	
11853	000	NURS	S	293		005		DAY	Communication for Nurs	Cottrell, Natalie	.5	M	08:00am	09:30am	462 SWKT 	NURSING Envelopes: Choose "Add an Envelope of Classes".This class is for majors only.	0 / 10	0	
11853	000	NURS	S	293		006		DAY	Communication for Nurs	Mocke, Anna	.5	M	3:00pm	4:30pm	460 SWKT 	NURSING Envelopes: Choose "Add an Envelope of Classes".This class is for majors only.	0 / 8	0	
10766	001	NURS	S	294		001		DAY	Hlth Assessment & Promotion	Ray, Gaye Eden, Lacey[+]	3	M	4:00pm	6:15pm	B108 MARB 	NURSING Envelopes: Choose "Add an Envelope of Classes".NURS 294: Register for section 001 and one lab section (sections 002-009).This class is for majors only.	0 / 58	0	
10766	001	NURS	S	294		002	L	DAY	Hlth Assessment & Promotion	Eden, Lacey	0	T	12:00pm	1:45pm	133 SWKT 	NURSING Envelopes: Choose "Add an Envelope of Classes".NURS 294: Register for section 001 and one lab section (sections 002-009).This class is for majors only.	0 / 6	0	
10766	001	NURS	S	294		003	L	DAY	Hlth Assessment & Promotion	Ray, Gaye	0	T	12:00pm	1:45pm	154 SWKT 	NURSING Envelopes: Choose "Add an Envelope of Classes".NURS 294: Register for section 001 and one lab section (sections 002-009).This class is for majors only.	0 / 8	0	
10766	001	NURS	S	294		004	L	DAY	Hlth Assessment & Promotion	Corbett, Cheryl	0	T	09:00am	10:45am	133 SWKT 	NURSING Envelopes: Choose "Add an Envelope of Classes".NURS 294: Register for section 001 and one lab section (sections 002-009).This class is for majors only.	0 / 8	0	
10766	001	NURS	S	294		005	L	DAY	Hlth Assessment & Promotion	Ray, Gaye	0	T	09:00am	10:45am	154 SWKT 	NURSING Envelopes: Choose "Add an Envelope of Classes".NURS 294: Register for section 001 and one lab section (sections 002-009).This class is for majors only.	0 / 8	0	
10766	001	NURS	S	294		006	L	DAY	Hlth Assessment & Promotion	Blacker, Katie	0	T	09:00am	10:45am	156 SWKT 	NURSING Envelopes: Choose "Add an Envelope of Classes".NURS 294: Register for section 001 and one lab section (sections 002-009).This class is for majors only.	0 / 8	0	
10766	001	NURS	S	294		007	L	DAY	Hlth Assessment & Promotion	Blacker, Katie	0	T	12:00pm	1:45pm	156 SWKT 	NURSING Envelopes: Choose "Add an Envelope of Classes".NURS 294: Register for section 001 and one lab section (sections 002-009).This class is for majors only.	0 / 8	0	
10766	001	NURS	S	294		008	L	DAY	Hlth Assessment & Promotion	Blacker, Katie	0	T	2:00pm	3:45pm	156 SWKT 	NURSING Envelopes: Choose "Add an Envelope of Classes".NURS 294: Register for section 001 and one lab section (sections 002-009).This class is for majors only.	0 / 6	0	
10766	001	NURS	S	294		009	L	DAY	Hlth Assessment & Promotion	Ray, Gaye	0	T	2:00pm	3:45pm	154 SWKT 	NURSING Envelopes: Choose "Add an Envelope of Classes".NURS 294: Register for section 001 and one lab section (sections 002-009).This class is for majors only.	0 / 6	0	
11463	000	NURS	S	295		001		DAY	Fund Nurs Concepts & Care	Himes, Deborah	3	T	09:00am	10:50am	2105 JKB 	NURSING Envelopes: Choose "Add an Envelope of Classes".NURS 295: Register for section 001 and one lab section (002-007).	3 / 64	0	
11463	000	NURS	S	295		002	L	DAY	Fund Nurs Concepts & Care	Holdaway, Jessica	0	M	08:00am	10:15am	156 SWKT 	NURSING Envelopes: Choose "Add an Envelope of Classes".NURS 295: Register for section 001 and one lab section (002-007).	0 / 8	0	
11463	000	NURS	S	295		003	L	DAY	Fund Nurs Concepts & Care	Thorpe, Laura	0	M	08:00am	10:15am	154 SWKT 	NURSING Envelopes: Choose "Add an Envelope of Classes".NURS 295: Register for section 001 and one lab section (002-007).	0 / 8	0	
11463	000	NURS	S	295		004	L	DAY	Fund Nurs Concepts & Care	McDaniel, Kate	0	M	1:00pm	3:15pm	156 SWKT 	NURSING Envelopes: Choose "Add an Envelope of Classes".NURS 295: Register for section 001 and one lab section (002-007).	0 / 8	0	
11463	000	NURS	S	295		005	L	DAY	Fund Nurs Concepts & Care	Pexton, Shannon	0	M	1:00pm	3:15pm	154 SWKT 	NURSING Envelopes: Choose "Add an Envelope of Classes".NURS 295: Register for section 001 and one lab section (002-007).	0 / 8	0	
11463	000	NURS	S	295		006	L	DAY	Fund Nurs Concepts & Care	McDaniel, Kate	0	M	3:30pm	5:45pm	156 SWKT 	NURSING Envelopes: Choose "Add an Envelope of Classes".NURS 295: Register for section 001 and one lab section (002-007).	0 / 6	0	
11463	000	NURS	S	295		007	L	DAY	Fund Nurs Concepts & Care	Holdaway, Jessica	0	M	10:30am	12:45pm	156 SWKT 	NURSING Envelopes: Choose "Add an Envelope of Classes".NURS 295: Register for section 001 and one lab section (002-007).	0 / 8	0	
11463	000	NURS	S	295		008	L	DAY	Fund Nurs Concepts & Care	Thorpe, Laura	0	M	10:30am	12:45pm	154 SWKT 	NURSING Envelopes: Choose "Add an Envelope of Classes".NURS 295: Register for section 001 and one lab section (002-007).	0 / 6	0	
11463	000	NURS	S	295		009	L	DAY	Fund Nurs Concepts & Care	Pexton, Shannon	0	M	3:30pm	5:45pm	154 SWKT 	NURSING Envelopes: Choose "Add an Envelope of Classes".NURS 295: Register for section 001 and one lab section (002-007).	0 / 6	0	
11464	002	NURS	S	296		001		DAY	Community Health Nursing	Doria, Jenneth Kelly, Kathy[+]	1	F	1:00pm	2:50pm	B135 JFSB 	NURSING Envelopes: Choose "Add an Envelope of Classes".	3 / 64	0	
10769	000	NURS	S	300		001		DAY	Pharmacology in Nursing	Anderson, Peggy	3	T	12:00pm	2:50pm	B135 JFSB 	NURSING Envelopes: Choose "Add an Envelope of Classes".This class is for majors only.	3 / 64	0	
07976	002	NURS	S	320		001		DAY	Scholarly Inquiry in Nursing	Whitt, KJ	3	W	08:00am	10:50am	490 SWKT 	NURSING Envelopes: Choose "Add an Envelope of Classes".NURS 320 sections 001, 002, and 003 are cross-listed with HONRS 300.This class is for majors only.	0 / 23	0	
07976	002	NURS	S	320		002		DAY	Scholarly Inquiry in Nursing	Merrill, Katreena	3	W	09:00am	11:50am	285 SWKT 	NURSING Envelopes: Choose "Add an Envelope of Classes".NURS 320 sections 001, 002, and 003 are cross-listed with HONRS 300.This class is for majors only.	0 / 20	0	
07976	002	NURS	S	320		003		DAY	Scholarly Inquiry in Nursing	Himes, Deborah	3	F	12:30pm	3:30pm	270 SWKT 	NURSING Envelopes: Choose "Add an Envelope of Classes".NURS 320 sections 001, 002, and 003 are cross-listed with HONRS 300.This class is for majors only.	0 / 18	0	
11720	000	NURS	S	333		001		DAY	End-of-Life Care	Delacruz, Karen	3	F	2:00pm	4:50pm	B132 JFSB 	NURSING Envelopes: Choose "Add an Envelope of Classes".	23 / 30	0	
11377	001	NURS	S	339		001		DAY	Ethics in Nursing	Lyman, Bret	2	T	3:00pm	4:50pm	476 SWKT 	NURSING Envelopes: Choose "Add an Envelope of Classes".NURS 339: This class will not be part of an envelope. Be sure to register for it separately.NURS 339 sections 001, 002, and 003 are cross-listed with HONRS 295R.	1 / 19	0	
11377	001	NURS	S	339		002		DAY	Ethics in Nursing	Lassetter, Jane	2	T	2:00pm	3:50pm	490 SWKT 	NURSING Envelopes: Choose "Add an Envelope of Classes".NURS 339: This class will not be part of an envelope. Be sure to register for it separately.NURS 339 sections 001, 002, and 003 are cross-listed with HONRS 295R.	0 / 20	0	
11377	001	NURS	S	339		003		DAY	Ethics in Nursing	Macintosh, Janelle	2	T	3:00pm	4:50pm	270 SWKT 	NURSING Envelopes: Choose "Add an Envelope of Classes".NURS 339: This class will not be part of an envelope. Be sure to register for it separately.NURS 339 sections 001, 002, and 003 are cross-listed with HONRS 295R.	0 / 20	0	
11854	000	NURS	S	341		001		DAY	Acute & Chronic Illness	Valentine, Julie Delacruz, KarenHunsaker, StaciePalmer, Sheri[+]	3	T	08:00am	10:50am	B135 JFSB 	NURSING Envelopes: Choose "Add an Envelope of Classes".This class is for majors only.	0 / 61	0	
11855	000	NURS	S	342		001		DAY	Cl Prac Acute/Chronic Illness	Delacruz, Karen	3.5	W	05:30am	7:30pm	UVRMC HOSP 	NURSING Envelopes: Choose "Add an Envelope of Classes".This class is for majors only.	0 / 8	0	
11855	000	NURS	S	342		002		DAY	Cl Prac Acute/Chronic Illness	Peterson, Neil	3.5	Th	05:30am	7:30pm	UVRMC HOSP 	NURSING Envelopes: Choose "Add an Envelope of Classes".This class is for majors only.	0 / 8	0	
11855	000	NURS	S	342		003		DAY	Cl Prac Acute/Chronic Illness	Giles, Virginia	3.5	Th	07:00am	7:30pm	UOFU HOSP 	NURSING Envelopes: Choose "Add an Envelope of Classes".This class is for majors only.	0 / 8	0	
11855	000	NURS	S	342		004		DAY	Cl Prac Acute/Chronic Illness	Hobson, Alesa	3.5	Th	07:00am	7:30pm	IMC HOSP 	NURSING Envelopes: Choose "Add an Envelope of Classes".This class is for majors only.	0 / 8	0	
11855	000	NURS	S	342		005		DAY	Cl Prac Acute/Chronic Illness	Wright, Kristen	3.5	Th	06:00am	6:30pm	TIMP HOSP 	NURSING Envelopes: Choose "Add an Envelope of Classes".This class is for majors only.	0 / 8	0	
11855	000	NURS	S	342		006		DAY	Cl Prac Acute/Chronic Illness	Crowther, Elizabeth	3.5	Th	07:00am	7:30pm	JORDN VLLY 	NURSING Envelopes: Choose "Add an Envelope of Classes".This class is for majors only.	0 / 8	0	
11855	000	NURS	S	342		007		DAY	Cl Prac Acute/Chronic Illness	Rasmussen, Ryan	3.5	Th	07:00am	7:30pm	MT VIEW 	NURSING Envelopes: Choose "Add an Envelope of Classes".This class is for majors only.	0 / 6	0	
11855	000	NURS	S	342		008		DAY	Cl Prac Acute/Chronic Illness	Crowther, Elizabeth	3.5	F	07:00am	7:30pm	VA HOSP 	NURSING Envelopes: Choose "Add an Envelope of Classes".This class is for majors only.	0 / 7	0	
11856	000	NURS	S	343		001		DAY	Lab/Sim Acute/Chronic Illness	Peters, Christine Ostebo, Whitney[+]	1	Th	09:00am	10:50am	154 SWKT 	NURSING Envelopes: Choose "Add an Envelope of Classes".This class is for majors only.	0 / 8	0	
11856	000	NURS	S	343		002		DAY	Lab/Sim Acute/Chronic Illness	Peters, Christine Cottrell, Emily[+]	1	F	12:30pm	2:20pm	154 SWKT 	NURSING Envelopes: Choose "Add an Envelope of Classes".This class is for majors only.	0 / 8	0	
11856	000	NURS	S	343		003		DAY	Lab/Sim Acute/Chronic Illness	Peters, Christine Cottrell, Emily[+]	1	F	08:00am	09:50am	154 SWKT 	NURSING Envelopes: Choose "Add an Envelope of Classes".This class is for majors only.	0 / 8	0	
11856	000	NURS	S	343		004		DAY	Lab/Sim Acute/Chronic Illness	Seaton, Bethany Cottrell, EmilyOstebo, Whitney[+]	1	F	12:30pm	2:20pm	156 SWKT 	NURSING Envelopes: Choose "Add an Envelope of Classes".This class is for majors only.	0 / 8	0	
11856	000	NURS	S	343		005		DAY	Lab/Sim Acute/Chronic Illness	Peters, Christine Cottrell, Emily[+]	1	F	10:00am	11:50am	156 SWKT 	NURSING Envelopes: Choose "Add an Envelope of Classes".This class is for majors only.	0 / 8	0	
11856	000	NURS	S	343		006		DAY	Lab/Sim Acute/Chronic Illness	Seaton, Bethany Cottrell, EmilyOstebo, Whitney[+]	1	F	08:00am	09:50am	156 SWKT 	NURSING Envelopes: Choose "Add an Envelope of Classes".This class is for majors only.	0 / 6	0	
11856	000	NURS	S	343		007		DAY	Lab/Sim Acute/Chronic Illness	Seaton, Bethany Cottrell, EmilyOstebo, Whitney[+]	1	F	10:00am	11:50am	154 SWKT 	NURSING Envelopes: Choose "Add an Envelope of Classes".This class is for majors only.	0 / 8	0	
11856	000	NURS	S	343		008		DAY	Lab/Sim Acute/Chronic Illness	Seaton, Bethany Ostebo, Whitney[+]	1	Th	09:00am	10:50am	156 SWKT 	NURSING Envelopes: Choose "Add an Envelope of Classes".This class is for majors only.	0 / 7	0	
11857	000	NURS	S	351		001		DAY	Nurs Care of Women & Newborns	Corbett, Cheryl Edmunds, DebbieReed, Shelly[+]	2	T	12:00pm	1:50pm	2105 JKB 	NURSING Envelopes: Choose "Add an Envelope of Classes".This class is for majors only.	0 / 59	0	
11858	000	NURS	S	352		001		DAY	Cl Prac Women & Newborns	Corbett, Cheryl	1.5	W	06:00am	6:00pm	UVRMC HOSP 	NURSING Envelopes: Choose "Add an Envelope of Classes".This class is for majors only.GROUP 1	0 / 7	0	
11858	000	NURS	S	352		002		DAY	Cl Prac Women & Newborns	Corbett, Cheryl	1.5	W	06:00am	6:00pm	UVRMC HOSP 	NURSING Envelopes: Choose "Add an Envelope of Classes".This class is for majors only.GROUP 2	0 / 7	0	
11858	000	NURS	S	352		003		DAY	Cl Prac Women & Newborns	Waldrop, Heidi	1.5	Th	06:00am	6:00pm	AF HOSP 	NURSING Envelopes: Choose "Add an Envelope of Classes".This class is for majors only.GROUP 1	0 / 8	0	
11858	000	NURS	S	352		004		DAY	Cl Prac Women & Newborns	Waldrop, Heidi	1.5	Th	06:00am	6:00pm	AF HOSP 	NURSING Envelopes: Choose "Add an Envelope of Classes".This class is for majors only.GROUP 2	0 / 8	0	
11858	000	NURS	S	352		005		DAY	Cl Prac Women & Newborns	Edmunds, Debbie	1.5	W	07:00am	7:00pm	IMC HOSP 	NURSING Envelopes: Choose "Add an Envelope of Classes".This class is for majors only.GROUP 1	0 / 7	0	
11858	000	NURS	S	352		006		DAY	Cl Prac Women & Newborns	Edmunds, Debbie	1.5	W	07:00am	7:00pm	IMC HOSP 	NURSING Envelopes: Choose "Add an Envelope of Classes".This class is for majors only.GROUP 2	0 / 7	0	
11858	000	NURS	S	352		007		DAY	Cl Prac Women & Newborns	Reed, Shelly	1.5	Th	07:00am	7:00pm	UOFU HOSP 	NURSING Envelopes: Choose "Add an Envelope of Classes".This class is for majors only.GROUP 1	0 / 8	0	
11858	000	NURS	S	352		008		DAY	Cl Prac Women & Newborns	Reed, Shelly	1.5	Th	07:00am	7:00pm	UOFU HOSP 	NURSING Envelopes: Choose "Add an Envelope of Classes".This class is for majors only.GROUP 2	0 / 7	0	
11859	000	NURS	S	361		001		DAY	Nurs Care of Children & Fam	Lundberg, Karen Mills, Debra[+]	2	T	09:00am	10:50am	270 SWKT 	NURSING Envelopes: Choose "Add an Envelope of Classes".This class is for majors only.	0 / 59	0	
11860	000	NURS	S	362		001		DAY	Cl Prac Children & Families	Johnson, Taralyn	2	W	05:45am	6:30pm	UVRMC HOSP 	NURSING Envelopes: Choose "Add an Envelope of Classes".This class is for majors only.GROUP 1	0 / 7	0	
11860	000	NURS	S	362		002		DAY	Cl Prac Children & Families	Johnson, Taralyn	2	W	05:45am	6:30pm	UVRMC HOSP 	NURSING Envelopes: Choose "Add an Envelope of Classes".This class is for majors only.GROUP 2	0 / 7	0	
11860	000	NURS	S	362		003		DAY	Cl Prac Children & Families	Johnson, Cynthia	2	Th	06:45am	6:00pm	PCMC HOSP 	NURSING Envelopes: Choose "Add an Envelope of Classes".This class is for majors only.GROUP 1	0 / 8	0	
11860	000	NURS	S	362		004		DAY	Cl Prac Children & Families	Johnson, Cynthia	2	Th	06:45am	6:00pm	PCMC HOSP 	NURSING Envelopes: Choose "Add an Envelope of Classes".This class is for majors only.GROUP 2	0 / 8	0	
11860	000	NURS	S	362		005		DAY	Cl Prac Children & Families	Lundberg, Karen	2	Th	06:45am	6:00pm	PCMC HOSP 	NURSING Envelopes: Choose "Add an Envelope of Classes".This class is for majors only.GROUP 1	0 / 7	0	
11860	000	NURS	S	362		006		DAY	Cl Prac Children & Families	Lundberg, Karen	2	Th	06:45am	6:00pm	PCMC HOSP 	NURSING Envelopes: Choose "Add an Envelope of Classes".This class is for majors only.GROUP 2	0 / 7	0	
11860	000	NURS	S	362		007		DAY	Cl Prac Children & Families	Macintosh, Janelle	2	Th	06:45am	6:00pm	PCMC HOSP 	NURSING Envelopes: Choose "Add an Envelope of Classes".This class is for majors only.GROUP 1	0 / 8	0	
11860	000	NURS	S	362		008		DAY	Cl Prac Children & Families	Mills, Debra	2	Th	06:45am	6:00pm	PCMC HOSP 	NURSING Envelopes: Choose "Add an Envelope of Classes".This class is for majors only.GROUP 2	0 / 7	0	
04154	001	NURS	S	390	R	001		DAY	Indep Study in Nursing	Beckstrand, Renea	1	Th	12:00pm	1:50pm	270 SWKT 	NURSING Envelopes: Choose "Add an Envelope of Classes".NURS 390R section 001: NCLEX Review - capstone students only, every other week.NURSES ONLY	34 / 64	0	
04154	001	NURS	S	390	R	002		DAY	Indep Study in Nursing	Beckstrand, Renea	1.5	Th	12:00pm	1:50pm	270 SWKT 	NURSING Envelopes: Choose "Add an Envelope of Classes".NURS 390R section 002: NCLEX Review Plus - capstone students only, every other week.NURSES ONLY	34 / 64	0	
04154	001	NURS	S	390	R	003		DAY	Indep Study in Nursing	Beckstrand, Renea	2	Th	12:00pm	1:50pm	270 SWKT 	NURSING Envelopes: Choose "Add an Envelope of Classes".NURS 390R section 003: NCLEX Review Plus II - capstone students only, every other week.NURSES ONLY	62 / 64	0	
04154	001	NURS	S	390	R	004		DAY	Indep Study in Nursing	Kohl, Jim Heaston, SondraHunsaker, Stacie[+]	1	M	08:00am	08:50am	155 SWKT 	NURSING Envelopes: Choose "Add an Envelope of Classes".NURS 390R section 004: SNA LeadershipNURSES ONLY	10 / 11	0	
04154	001	NURS	S	390	R	005		DAY	Indep Study in Nursing	Ulberg, Ron Blad, Kent[+]	.5	M	3:00pm	4:50pm	4010 JFSB 	NURSING Envelopes: Choose "Add an Envelope of Classes".NURS 390R section 005:  Veterans/Rural	0 / 13	0	
04154	001	NURS	S	390	R	006		DAY	Indep Study in Nursing	Edmunds, Debbie Lundberg, Karen[+]	.5	M	3:00pm	4:50pm	C258 ESC 	NURSING Envelopes: Choose "Add an Envelope of Classes".NURS 390R section 006:  Refugee/Immigrant	1 / 8	0	
04154	001	NURS	S	390	R	007		DAY	Indep Study in Nursing	Anderson, Peggy Thomas, Michael[+]	.5	M	3:00pm	4:50pm	B114 JFSB 	NURSING Envelopes: Choose "Add an Envelope of Classes".NURS 390R section 007: At Risk	3 / 12	0	
