course-id	unknown-id	course-name-short	course-credit-type	course-number	course-sub-number	section-number	unknown	course-type	course-name-long	teacher-name	credit-hours	days-taught	hours-taught-1	hours-taught-2	location-taught	section-notes	seats-available	wait-list
03630	004	MATH	S	314		001		DAY	Calculus of Several Variables	Chahal, Jasbir	3	MWF	09:00am	09:50am	3104 JKB 		11 / 65	0	
03630	004	MATH	S	314		002		DAY	Calculus of Several Variables	Villamizar, Vianey	3	MWF	12:00pm	12:50pm	3104 JKB 		6 / 65	0	
03630	004	MATH	S	314		003		DAY	Calculus of Several Variables	Chahal, Jasbir	3	MWF	10:00am	10:50am	3104 JKB 		13 / 65	0	
03630	004	MATH	S	314		004		DAY	Calculus of Several Variables	Villamizar, Vianey	3	MWF	1:00pm	1:50pm	3104 JKB 		8 / 65	0	
12181	001	MATH	S	320		001		DAY	Algorithm Design & Opt 1	Jarvis, Tyler	3	MWF	09:00am	09:50am	111 TMCB 	MATH 320: Students who register for MATH 320 must also register for MATH 321, MATH 344, and MATH 345.	12 / 49	0	
12182	001	MATH	S	321		001		DAY	Algorithm Design & Opt 1 Lab	Jarvis, Tyler	1	TTh	1:00pm	1:50pm	150 TMCB 	MATH 321: Students who register for MATH 321 must also register for MATH 320, MATH 344, and MATH 345.	2 / 40	0	
03661	002	MATH	S	334		001		DAY	Ordinary Differential Equation	Chow, Sum	3	MWF	09:00am	09:50am	3106 JKB 		15 / 40	0	
03661	002	MATH	S	334		002		DAY	Ordinary Differential Equation	Chow, Sum	3	MWF	1:00pm	1:50pm	3108 JKB 		34 / 60	0	
03661	002	MATH	S	334		003		DAY	Ordinary Differential Equation	Bell, Thomas	3	MWF	11:00am	11:50am	3106 JKB 		5 / 70	0	
03661	002	MATH	S	334		004		DAY	Ordinary Differential Equation	Roundy, Robin	3	MWF	10:00am	10:50am	104 TMCB 		3 / 42	0	
03641	002	MATH	S	341		001		DAY	Theory of Analysis 1	Lawlor, Gary Reid	3	MWF	11:00am	11:50am	111 TMCB 		6 / 45	0	
03641	002	MATH	S	341		002		DAY	Theory of Analysis 1	Cardon, David	3	MWF	1:00pm	1:50pm	112 TMCB 		22 / 35	0	
03640	003	MATH	S	342		001		DAY	Theory of Analysis 2	Ouyang, Tiancheng	3	MWF	11:00am	11:50am	116 TMCB 		19 / 30	0	
12185	001	MATH	S	344		001		DAY	Mathematical Analysis 1	Evans, Emily	3	MWF	10:00am	10:50am	111 TMCB 	MATH 344: Students who register for MATH 344 must also register for MATH 320, MATH 321, and MATH 345.	12 / 49	0	
12186	001	MATH	S	345		001		DAY	Mathematical Analysis 1 Lab	Jarvis, Tyler	1	TTh	2:00pm	2:50pm	150 TMCB 	MATH 345: Students who register for MATH 345 must also register for MATH 320, MATH 321, and MATH 344.	2 / 40	0	
03651	002	MATH	S	352		001		DAY	Intro to Complex Analysis	Baker, Roger	3	MWF	2:00pm	2:50pm	108 TMCB 		26 / 40	0	
07426	000	MATH	S	355		001		DAY	Graph Theory	Chahal, Jasbir	3	MWF	1:00pm	1:50pm	104 TMCB 		19 / 40	0	
03635	003	MATH	S	362		001		DAY	Survey of Geometry	Williams, Steve	3	TTh	09:30am	10:50am	154 TMCB 		22 / 42	0	
03653	008	MATH	S	371		001		DAY	Abstract Algebra 1	Forcade, Rodney	3	MWF	11:00am	11:50am	108 TMCB 		25 / 30	0	
03653	008	MATH	S	371		002		DAY	Abstract Algebra 1	Nielsen, Pace	3	MWF	12:00pm	12:50pm	112 TMCB 		4 / 30	0	
03654	004	MATH	S	372		001		DAY	Abstract Algebra 2	Doud, Darrin	3	MWF	12:00pm	12:50pm	323 TMCB 		15 / 24	0	
03657	001	MATH	S	391	R	001		DAY	Seminar in Math	Ouyang, Tiancheng	1	TTh	12:00pm	12:50pm	301 TMCB 		2 / 20	0	
03657	001	MATH	S	391	R	002		DAY	Seminar in Math		1	T	4:00pm	4:50pm	1170 TMCB 		0 / 0	0	
03657	001	MATH	S	391	R	003		DAY	Seminar in Math		1	TTh	4:00pm	4:50pm	135 TMCB 		0 / 0	0	
03657	001	MATH	S	391	R	004		DAY	Seminar in Math	Ouyang, Tiancheng	1	TTh	1:00pm	1:50pm	301 TMCB 		11 / 20	0	
03657	001	MATH	S	391	R	005		DAY	Seminar in Math		1	Th	3:00pm	4:50pm	111 TMCB 		24 / 24	0	
03657	001	MATH	S	391	R	006		DAY	Seminar in Math	Humpherys, Jeffrey	1	Th	3:00pm	3:50pm	301 TMCB 		0 / 20	0	
07782	001	MATH	S	399	R	001		DAY	Academic Internship	Glasgow, Scott	9V	TBA	TBA	TBA	TBA 	MATH 399R: An APPROVED&
12538	000	ME EN	S	101		001		DAY	Static Systems in Me En	Maynes, Daniel	3	MWF	09:00am	09:50am	250 CTB 		24 / 90	0	
07806	005	ME EN	S	191		001		DAY	New Student Seminar	Magleby, Spencer	.5	Th	11:00am	11:50am	206 MARB 		27 / 262	0	
06112	002	ME EN	S	199	R	001		DAY	Academic Internship	Marcum, Kelly	3V	TBA	TBA	TBA	TBA 	ME EN 199R: An APPROVED&
10577	000	MESA	S	201		001		DAY	Intro to Middle East Studies	Bowen, Donna Lee	3	MW	11:00am	12:15pm	B124 MARB 		28 / 55	0	
11352	000	MESA	S	250		001		DAY	Intro to Religion of Islam	Peterson, Daniel	3	TTh	4:15pm	5:30pm	1103 JKB 		16 / 44	0	
10578	000	MESA	S	350		001		DAY	Islam in Contemporary Society	Andrus, Jason	3	TTh	09:30am	10:45am	211 MSRB 		12 / 20	0	
11185	000	MESA	S	398	R	001		DAY	Directed Middle East Study		3V	TBA	TBA	TBA	TBA 		10 / 10	0	
10579	000	MESA	S	467	R	001		ST ABROAD	Topics in Middle East Studies	Mecham, Quinn Gubler, Joshua[+]	1V	TBA	TBA	TBA	TBA 		45 / 99	0	
10580	001	MESA	S	495		001		DAY	Sr Sem in Middle East Studies	Bowen, Donna Lee	3	MW	08:30am	09:45am	793 SWKT 	MESA 495 section 001: Taught with POLI 450 section 001.	9 / 10	0	
09791	000	MFG	S	130		001		DAY	Modern Manufacturing	Hawks, Val	3	MWT	12:00pm12:00pm	12:50pm1:50pm	256 CB 145 CTB 		0 / 9	0	
09791	000	MFG	S	130		002		DAY	Modern Manufacturing	Hawks, Val	3	MWTh	12:00pm12:00pm	12:50pm1:50pm	256 CB 145 CTB 		1 / 9	0	
09791	000	MFG	S	130		003		DAY	Modern Manufacturing	Hawks, Val	3	MWM	12:00pm4:00pm	12:50pm5:50pm	256 CB 145 CTB 		3 / 9	0	
09791	000	MFG	S	130		004		DAY	Modern Manufacturing	Hawks, Val	3	MWT	12:00pm2:00pm	12:50pm3:50pm	256 CB 145 CTB 		1 / 9	0	
09791	000	MFG	S	130		005		DAY	Modern Manufacturing	Hawks, Val	3	MWTh	12:00pm2:00pm	12:50pm3:50pm	256 CB 145 CTB 		0 / 9	0	
09791	000	MFG	S	130		006		DAY	Modern Manufacturing	Hawks, Val	3	MWF	12:00pm2:00pm	12:50pm3:50pm	256 CB 145 CTB 		3 / 9	0	
09791	000	MFG	S	130		007		DAY	Modern Manufacturing	Hawks, Val	3	MWW	12:00pm4:00pm	12:50pm5:50pm	256 CB 145 CTB 		0 / 9	0	
03574	005	MFG	S	220		001		DAY	Material Removal	McKell, Eric	3	TThM	09:00am12:00pm	09:50am2:50pm	410 CTB 101 CTB 		0 / 10	0	
03574	005	MFG	S	220		002		DAY	Material Removal	McKell, Eric	3	TThTh	09:00am2:00pm	09:50am4:50pm	410 CTB 101 CTB 		0 / 10	0	
03574	005	MFG	S	220		003		DAY	Material Removal	McKell, Eric	3	TThW	09:00am12:00pm	09:50am2:50pm	410 CTB 101 CTB 		1 / 10	0	
03574	005	MFG	S	220		004		DAY	Material Removal	McKell, Eric	3	TThT	09:00am2:00pm	09:50am4:50pm	410 CTB 101 CTB 		1 / 10	0	
03574	005	MFG	S	220		005		EVENING	Material Removal	McKell, Eric	3	TT	5:00pm7:00pm	6:50pm9:50pm	410 CTB 101 CTB 		0 / 10	0	
03574	005	MFG	S	220		006		EVENING	Material Removal	McKell, Eric	3	TW	5:00pm5:00pm	6:50pm7:50pm	410 CTB 101 CTB 		0 / 10	0	
03574	005	MFG	S	220		007		EVENING	Material Removal	McKell, Eric	3	TTh	5:00pm5:00pm	6:50pm7:50pm	410 CTB 101 CTB 		0 / 10	0	
10564	002	MFG	S	291		001		DAY	Manufacturing Leadership	McKell, Eric	1	F	2:00pm	2:50pm	410 CTB 		5 / 40	0	
03582	003	MFG	S	331		002		DAY	Metals Processes	Miles, Michael	4	MWT	11:00am4:00pm	12:20pm5:50pm	250 CTB 140 CTB 		2 / 8	0	
03582	003	MFG	S	331		003		DAY	Metals Processes	Miles, Michael	4	MWTh	11:00am3:30pm	12:20pm5:20pm	250 CTB 140 CTB 		8 / 8	0	
03582	003	MFG	S	331		004		DAY	Metals Processes	Miles, Michael	4	MWF	11:00am10:00am	12:20pm11:50am	250 CTB 140 CTB 		1 / 8	0	
03582	003	MFG	S	331		005		DAY	Metals Processes	Miles, Michael	4	MWTBA	11:00am1:00pm	12:20pm2:50pm	250 CTB 250 CTB 		7 / 8	0	
03582	003	MFG	S	331		006		DAY	Metals Processes	Miles, Michael	4	MWW	11:00am4:00pm	12:20pm5:50pm	250 CTB 140 CTB 		6 / 8	0	
03582	003	MFG	S	331		007		DAY	Metals Processes	Miles, Michael	4	MWM	11:00am3:00pm	12:20pm4:50pm	250 CTB 140 CTB 		3 / 8	0	
03582	003	MFG	S	331		008		DAY	Metals Processes	Miles, Michael	4	MWT	11:00am12:00pm	12:20pm1:50pm	250 CTB 140 CTB 		1 / 8	0	
03582	003	MFG	S	331		009		DAY	Metals Processes	Miles, Michael	4	MWW	11:00am2:00pm	12:20pm3:50pm	250 CTB 140 CTB 		7 / 8	0	
03582	003	MFG	S	331		010		DAY	Metals Processes	Miles, Michael	4	MWTh	11:00am12:00pm	12:20pm1:50pm	250 CTB 140 CTB 		0 / 8	0	
03582	003	MFG	S	331		011		DAY	Metals Processes	Miles, Michael	4	MWF	11:00am12:00pm	12:20pm1:50pm	250 CTB 140 CTB 		1 / 8	0	
08945	002	MFG	S	399	R	001		DAY	Academic Internship	Harmon, Beverly	3V	TBA	TBA	TBA	TBA 	MFG 399R: An APPROVED&
01127	003	MFHD	S	501	R	001		DAY	Wkshp in MFHD	Busby, Dean	2V	TBA	TBA	TBA	TBA 	All undergraduate MFHD and HFL courses can now be found under School of Family Life (SFL).	15 / 15	0	
12427	000	MFHD	S	513		001		DAY	Applied Statistics	Willoughby, Brian	3	MW	09:30am	10:45am	102 SWKT 	All undergraduate MFHD and HFL courses can now be found under School of Family Life (SFL).	3 / 15	0	
01132	005	MFHD	S	514		001		DAY	Theories of Human Developmnt	Holmes, Erin	3	MW	1:00pm	2:15pm	2110 JFSB 	All undergraduate MFHD and HFL courses can now be found under School of Family Life (SFL).	4 / 15	0	
01139	004	MFHD	S	567	R	001		DAY	Practicum F L E	Busby, Dean	1	TBA	TBA	TBA	TBA 	All undergraduate MFHD and HFL courses can now be found under School of Family Life (SFL).INSTRUCTOR APPROVAL	10 / 10	0	
06510	008	MFHD	S	603	R	001		DAY	Research Practicum	Busby, Dean	3	TBA	TBA	TBA	TBA 	All undergraduate MFHD and HFL courses can now be found under School of Family Life (SFL).INSTRUCTOR APPROVAL	10 / 10	0	
12285	000	MFHD	S	605		001		DAY	Structural Equation Modeling	Yorgason, Jeremy	3	Th	08:30am	11:00am	102 SWKT 	All undergraduate MFHD and HFL courses can now be found under School of Family Life (SFL).	9 / 25	0	
11359	001	MFHD	S	691		001		DAY	Graduate Research Methods	Walker, Laura	3	MW	11:00am	12:15pm	102 SWKT 	All undergraduate MFHD and HFL courses can now be found under School of Family Life (SFL).	2 / 12	0	
01167	010	MFHD	S	693	R	001		DAY	Independent Readings	Busby, Dean	3V	TBA	TBA	TBA	TBA 	All undergraduate MFHD and HFL courses can now be found under School of Family Life (SFL).INSTRUCTOR APPROVAL	9 / 10	0	
01167	010	MFHD	S	693	R	002		DAY	Independent Readings	Duncan, Stephen	3V	TBA	TBA	TBA	TBA 	All undergraduate MFHD and HFL courses can now be found under School of Family Life (SFL).	8 / 10	0	
09271	003	MFHD	S	695	R	001		DAY	Special Topics	Nelson, Larry	3V	T	08:30am	10:50am	319 MCKB 	All undergraduate MFHD and HFL courses can now be found under School of Family Life (SFL).MFHD 695R section 001: Self-process and withdrawl	2 / 15	0	
01170	010	MFHD	S	699	R	001		DAY	Master's Thesis	Busby, Dean	9V	TBA	TBA	TBA	TBA 	All undergraduate MFHD and HFL courses can now be found under School of Family Life (SFL).	8 / 15	0	
01189	003	MFHD	S	799	R	001		DAY	Dissertation	Busby, Dean	9V	TBA	TBA	TBA	TBA 	All undergraduate MFHD and HFL courses can now be found under School of Family Life (SFL).	5 / 10	0	
11756	000	MFT	S	600		001		DAY	Research Methods for MFT	Miller, Rick	3	Th	08:30am	11:00am	295 TLRB 		6 / 15	0	
09974	000	MFT	S	603	R	001		DAY	Research Practicum	Bean, Roy	3	TBA	TBA	TBA	TBA 		10 / 10	0	
12163	000	MFT	S	605		001		DAY	Adv Statistics in Fam Studies	Bradford, Angela	3	M	2:00pm	4:30pm	103 SWKT 		4 / 15	0	
08799	003	MFT	S	630		001		DAY	Theo Fnd Fam Sys for MFT	Johnson, Lee	3	T	09:00am	11:30am	279 TLRB 		19 / 30	0	
06479	003	MFT	S	645		001		DAY	Analysis & Trmt of Sex Devel	Harper, James	3	M	08:00am	10:30am	279 TLRB 	INSTRUCTOR APPROVAL	7 / 17	0	
01163	005	MFT	S	651		001		DAY	Psychopatholgy & Assess in MFT	Larson, Jeffry Anderson, Shayne[+]	3	W	10:00am	12:30pm	171 TLRB 		13 / 25	0	
08801	002	MFT	S	654		001		DAY	Gender & Ethnicity in MFT	Sandberg, Jonathan	3	W	11:00am	1:50pm	279 TLRB 		3 / 15	0	
01156	005	MFT	S	655	R	001		DAY	Inter Practicum in Mar&F Ther	Harper, James Barnes, Lauren[+]	3V	T	3:00pm	5:30pm	279 TLRB 		10 / 15	0	
01156	005	MFT	S	655	R	002		DAY	Inter Practicum in Mar&F Ther	Barnes, Lauren Harper, James[+]	3V	T	3:00pm	5:30pm	279 TLRB 		2 / 6	0	
01156	005	MFT	S	655	R	003		DAY	Inter Practicum in Mar&F Ther	Bradford, Angela	3V	W	3:30pm	7:50pm	295 TLRB 		0 / 6	0	
01156	005	MFT	S	655	R	004		DAY	Inter Practicum in Mar&F Ther	Pfeifer, Lexie	3V	T	3:00pm	5:30pm	255 TLRB 		0 / 6	0	
01156	005	MFT	S	655	R	005		DAY	Inter Practicum in Mar&F Ther	Anderson, Shayne	3V	W	3:00pm	4:50pm	279 TLRB 		1 / 6	0	
09888	000	MFT	S	693	R	001		DAY	Independent Readings	Bean, Roy	3V	TBA	TBA	TBA	TBA 		5 / 5	0	
09890	000	MFT	S	699	R	001		DAY	Master's Thesis	Bean, Roy	9V	TBA	TBA	TBA	TBA 		15 / 36	0	
01176	004	MFT	S	755	R	001		DAY	Adv Prctm Mar&F Th	Barnes, Lauren	3V	M	2:00pm	4:30pm	279 TLRB 	MAJORS ONLY	5 / 7	0	
10045	000	MFT	S	760	R	001		DAY	Supervision Practicum in MFT	Harper, James	1	TBA	TBA	TBA	TBA 	This class is for majors only.	0 / 5	0	
01180	003	MFT	S	770	R	001		DAY	Clinical Internshp	Barnes, Lauren	1	TBA	TBA	TBA	TBA 	MAJORS ONLY	5 / 10	0	
01185	008	MFT	S	793	R	001		DAY	Rsrch Sem MFT	Miller, Rick	3V	Th	1:30pm	3:50pm	295 TLRB 		9 / 15	0	
09891	000	MFT	S	799	R	001		DAY	Dissertation	Bean, Roy	9V	TBA	TBA	TBA	TBA 		9 / 20	0	
03832	006	MIL S	S	120		001		DAY	Leadership & Personal Developm	Waters, Bethany	2	TTh	12:00pm1:00pm	12:50pm3:50pm	241 ROTC 250 ROTC 	LAB REQUIRED	2 / 21	0	
03832	006	MIL S	S	120		002		DAY	Leadership & Personal Developm	Waters, Bethany	2	WTh	10:00am1:00pm	10:50am3:50pm	241 ROTC 250 ROTC 	LAB REQUIRED	12 / 21	0	
03832	006	MIL S	S	120		003		DAY	Leadership & Personal Developm	Waters, Bethany	2	WTh	3:00pm1:00pm	3:50pm3:50pm	241 ROTC 250 ROTC 	LAB REQUIRED	10 / 21	0	
03832	006	MIL S	S	120		004		DAY	Leadership & Personal Developm	Waters, Bethany	2	ThTh	09:00am1:00pm	09:50am3:50pm	241 ROTC 250 ROTC 	LAB REQUIRED	12 / 18	0	
03833	007	MIL S	S	121		001		DAY	Intro to Tactical Leadership	Waters, Bethany	2	TBA	TBA	TBA	TBA 	LAB REQUIREDDEPARTMENT APPROVAL	10 / 10	0	
03837	008	MIL S	S	220		001		DAY	Innovative Team Leadership	Frohmann, Gregory	3	TThTh	10:00am1:00pm	10:50am3:50pm	241 ROTC 250 ROTC 	LAB REQUIRED	10 / 21	0	
03837	008	MIL S	S	220		002		DAY	Innovative Team Leadership	Frohmann, Gregory	3	MWTh	2:00pm1:00pm	2:50pm3:50pm	241 ROTC 250 ROTC 	LAB REQUIRED	10 / 21	0	
03838	008	MIL S	S	221		001		DAY	Fndtns of Tactical Leadership	Frohmann, Gregory	3	TBA	TBA	TBA	TBA 	LAB REQUIREDDEPARTMENT APPROVAL	16 / 16	0	
03841	007	MIL S	S	320		001		DAY	Adaptive Team Leadership	Corbett, George	4	MWFTh	11:00am1:00pm	11:50am3:50pm	250 ROTC 250 ROTC 	LAB REQUIRED	16 / 30	0	
03841	007	MIL S	S	320		002		DAY	Adaptive Team Leadership	Corbett, George	4	MWFTh	3:00pm1:00pm	3:50pm3:50pm	250 ROTC 250 ROTC 	LAB REQUIRED	12 / 16	0	
09278	000	MIL S	S	325	R	001		DAY	Staff Organization & Operatns	Hendricks, Jeff	2V	Th	11:00am	11:50am	344 ROTC 		8 / 10	0	
03845	008	MIL S	S	420		001		DAY	Developing Adaptive Leaders	Mofu, Chanda Ashton, Ben[+]	4	MWFTh	11:00am1:00pm	11:50am3:50pm	241 ROTC 250 ROTC 	LAB REQUIRED	12 / 21	0	
03845	008	MIL S	S	420		002		DAY	Developing Adaptive Leaders	Mofu, Chanda Ashton, Ben[+]	4	MWFTh	1:00pm1:00pm	1:50pm3:50pm	241 ROTC 250 ROTC 	LAB REQUIRED	19 / 21	0	
03846	007	MIL S	S	421		001		DAY	Leadership in Complex World	Mofu, Chanda Ashton, Ben[+]	4	TBA	TBA	TBA	TBA 	LAB REQUIREDDEPARTMENT APPROVAL	5 / 5	0	
09061	002	MIL S	S	425	R	001		DAY	Tactical Leadership - Ranger C		2	T	1:00pm	3:50pm	241 ROTC 	DEPARTMENT APPROVAL	1 / 21	0	
09061	002	MIL S	S	425	R	002		DAY	Tactical Leadership - Ranger C		2	T	1:00pm	3:50pm	241 ROTC 		18 / 19	0	
03784	004	MMBIO	S	102		001		DAY	Intro Clin Lab Tec	Gordon, Janice	1	F	12:00pm	2:50pm	2038 LSB 	LAB INCLUDED	9 / 43	0	
12570	000	MMBIO	1	110	R	001		DAY	Extremophiles	Breakwell, Don	1	Th	3:00pm	3:50pm	129 MARB 	MMBIO 110R, section 001:&
10236	001	MTHED	S	177		001		DAY	Critical Review of School Math	Jones, Steven	3	TTh	12:00pm	1:20pm	154 TMCB 	MTHED 177: To add, please email 177@mathed.byu.edu with your netID and you will be notified that you have been cleared to register if you have passed MATH 113.This class requires departmental approval.	6 / 30	0	
12178	000	MTHED	S	276		001		DAY	Exploration of Math Teaching	Hendrickson, Scott	4	MFT	08:00am07:00am	08:50am10:50am	197 TMCB TBA 	MTHED 276: To add, please email 276@mathed.byu.edu with your net ID and you will be notified that you have been cleared to register if you have passed MATH 290, 313 and have passed MTHED 117 or 177.Additional clearance required. Please contact your advisement center.This class requires departmental approval.	15 / 30	0	
10237	002	MTHED	S	277		001		DAY	Task Design & Assess Understan	Tanner, Amy	3	TTh	08:00am	09:20am	154 TMCB 	MTHED 277: If you have passed MTHED 117 or 177 and SC ED 276R or MTHED 276 and are still unable to register for this course, please contact the Math Education Department Office at 801-422-1735.This class requires departmental approval.	22 / 30	0	
03633	003	MTHED	S	300		001		DAY	History & Philosophy of Math	Wadley, Bob	3	MWF	08:00am	08:50am	154 TMCB 		14 / 36	0	
12534	000	MTHED	S	301		001		DAY	Teaching Stats & Probability	Corey, Douglas	3	TTh	1:30pm	2:50pm	154 TMCB 		1 / 30	0	
10108	001	MTHED	S	305		001		DAY	Basic Conc of Math	Tanner, Amy	3	MW	09:00am	10:50am	197 TMCB 	This class is for majors only.	0 / 29	0	
10108	001	MTHED	S	305		002		DAY	Basic Conc of Math	Christensen, Sharon	3	MW	11:00am	12:50pm	154 TMCB 	This class is for majors only.	2 / 29	0	
10108	001	MTHED	S	305		003		DAY	Basic Conc of Math	Verbanatz, Beth	3	TTh	09:00am	10:50am	197 TMCB 	This class is for majors only.	3 / 29	0	
10108	001	MTHED	S	305		004		DAY	Basic Conc of Math	McKibben, Sarah	3	TTh	12:00pm	1:50pm	197 TMCB 	This class is for majors only.	0 / 29	0	
10108	001	MTHED	S	305		005		DAY	Basic Conc of Math	Christensen, Sharon	3	MW	1:00pm	2:50pm	154 TMCB 	This class is for majors only.	5 / 29	0	
03638	003	MTHED	S	306		001		DAY	Concepts of Math	Gwilliam, Becky	3	MW	11:00am	12:50pm	173 TMCB 		1 / 18	0	
03638	003	MTHED	S	306		002		DAY	Concepts of Math	Tanner, Amy	3	MW	1:00pm	2:50pm	173 TMCB 		2 / 18	0	
03638	003	MTHED	S	306		003		DAY	Concepts of Math	Bernard, Anand	3	TTh	09:00am	10:50am	173 TMCB 		2 / 18	0	
03638	003	MTHED	S	306		004		DAY	Concepts of Math	Tanner, Amy	3	TTh	12:00pm	1:50pm	173 TMCB 		0 / 18	0	
09862	001	MTHED	S	308		001		DAY	Teaching with Tech	Hendrickson, Scott	3	TTh	2:00pm	3:20pm	197 TMCB 		21 / 30	0	
03635	004	MTHED	S	362		001		DAY	Survey of Geometry	Williams, Steve	3	TTh	09:30am	10:50am	154 TMCB 		22 / 42	0	
10238	000	MTHED	S	377		001		DAY	Math Tchng in Public Schools	Teuscher, Dawn	3	MW	08:00am	09:50am	173 TMCB 	MTHED 377: If you have passed MTHED 218  or 277 and are still unable to register for this course, please contact the Math Education Department Office at 422-1735.MTHED 377 section 001:  This class must be taken concurrently with MTHED 378 section 001.This class requires departmental approval.	1 / 22	0	
11349	000	MTHED	S	378		001		DAY	Practicum in Math Education	Teuscher, Dawn	1	F	08:00am	09:50am	173 TMCB 	MTHED 378 section 001:  This class must be taken concurrently with MTHED 377 section 001.Additional clearance required. Please contact your advisement center.	1 / 22	0	
12179	000	MTHED	S	476		001		DAY	Student Teaching in Math	Wadley, Bob	12	TBA	TBA	TBA	TBA 	Additional clearance required. Please contact your advisement center.	22 / 30	0	
10239	000	MTHED	S	495	R	001		DAY	Readings Math Educ	Peterson, Blake	2V	TBA	TBA	TBA	TBA 		5 / 5	0	
12180	000	MTHED	S	496		001		DAY	Academic Internship - Math	Wadley, Bob	12	TBA	TBA	TBA	TBA 	MTHED 496R: An APPROVED&
03956	005	MUSIC	S	101		001		DAY	Introduction to Music	Hinckley, Jaren	3	MWF	10:00am	10:50am	MRH HFAC 	MUSIC 101: Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.eduMUSIC 101:  Additional seats for specific sections may be available to Freshman Mentoring participants through envelopes.	23 / 400	0	
03956	005	MUSIC	S	101		002		DAY	Introduction to Music	Brown, David	3	MWF	11:00am	11:50am	MRH HFAC 	MUSIC 101: Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.eduMUSIC 101:  Additional seats for specific sections may be available to Freshman Mentoring participants through envelopes.	21 / 400	0	
03956	005	MUSIC	2	101		003		EVENING	Introduction to Music	Hinckley, Jaren	3	TTh	4:00pm	6:30pm	3714 HBLL 	MUSIC 101: Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.eduMUSIC 101:  Additional seats for specific sections may be available to Freshman Mentoring participants through envelopes.	62 / 150	0	
03956	005	MUSIC	S	101		004		EVENING	Introduction to Music	Harker, Brian	3	W	4:00pm	6:30pm	3106 JKB 	MUSIC 101: Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.eduMUSIC 101:  Additional seats for specific sections may be available to Freshman Mentoring participants through envelopes.	1 / 60	0	
09017	001	MUSIC	S	111	R	001		EVENING	Basic Vocal Skills	Powell, Annie	2	MW	5:00pm	5:50pm	E371 HFAC 	MUSIC 111R all sections: Accompanist fee not included.	1 / 18	0	
09017	001	MUSIC	S	111	R	002		EVENING	Basic Vocal Skills	Read, Elise	2	MW	4:00pm	4:50pm	E335 HFAC 	MUSIC 111R all sections: Accompanist fee not included.	1 / 18	0	
09017	001	MUSIC	S	111	R	003		EVENING	Basic Vocal Skills	Bird, Ben	2	MW	6:00pm	6:50pm	1114 RB 	MUSIC 111R all sections: Accompanist fee not included.	8 / 18	0	
09017	001	MUSIC	S	111	R	004		EVENING	Basic Vocal Skills	Daniels, Dru	2	MW	6:00pm	6:50pm	E371 HFAC 	MUSIC 111R all sections: Accompanist fee not included.	1 / 18	0	
09017	001	MUSIC	S	111	R	005		EVENING	Basic Vocal Skills	Odle, Aubrey	2	TTh	6:00pm	6:50pm	1114 RB 	MUSIC 111R all sections: Accompanist fee not included.	7 / 18	0	
09017	001	MUSIC	S	111	R	006		EVENING	Basic Vocal Skills	Daniels, Dru	2	TTh	7:00pm	7:50pm	E379 HFAC 	MUSIC 111R all sections: Accompanist fee not included.	4 / 18	0	
09017	001	MUSIC	S	111	R	007		EVENING	Basic Vocal Skills	Powell, Annie	2	TTh	7:00pm	7:50pm	E335 HFAC 	MUSIC 111R all sections: Accompanist fee not included.	1 / 18	0	
03958	029	MUSIC	S	113		001		DAY	Beginning Piano Techniques 1	Williams, Janae	2	MW	08:00am	08:50am	C485 HFAC 	MUSIC 113: Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu	0 / 20	0	
03958	029	MUSIC	S	113		002		DAY	Beginning Piano Techniques 1	Winterton, Candace	2	TTh	08:00am	08:50am	C485 HFAC 	MUSIC 113: Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu	8 / 20	0	
03958	029	MUSIC	S	113		003		DAY	Beginning Piano Techniques 1	Williams, Janae	2	MW	1:00pm	1:50pm	C485 HFAC 	MUSIC 113: Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu	6 / 20	0	
03958	029	MUSIC	S	113		004		DAY	Beginning Piano Techniques 1	Chen, Verina	2	TTh	2:00pm	2:50pm	C485 HFAC 	MUSIC 113: Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu	1 / 20	0	
03958	029	MUSIC	S	113		005		DAY	Beginning Piano Techniques 1	Winterton, Candace	2	MW	3:00pm	3:50pm	C485 HFAC 	MUSIC 113: Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu	2 / 20	0	
03958	029	MUSIC	S	113		006		EVENING	Beginning Piano Techniques 1	Carre, Alexis	2	MW	4:00pm	4:50pm	C485 HFAC 	MUSIC 113: Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu	9 / 20	0	
