course-id	unknown-id	course-name-short	course-credit-type	course-number	course-sub-number	section-number	unknown	course-type	course-name-long	teacher-name	credit-hours	days-taught	hours-taught-1	hours-taught-2	location-taught	section-notes	seats-available	wait-list
03789	012	MMBIO	2	222		003		DAY	Gen Micro Lab	Black, Robert	1	TTh	2:00pm	3:50pm	2118 LSB 		10 / 24	0	
03789	012	MMBIO	2	222		004		DAY	Gen Micro Lab	Black, Robert	1	TTh	12:00pm	1:50pm	2118 LSB 		8 / 24	0	
06512	005	MMBIO	2	399	R	003		DAY	Academic Internship	O'Neill, Kim	9V	TBA	TBA	TBA	TBA 	MMBIO 399R: An APPROVEDInternship Applicationis required before adding.This class requires internship coordinator approval.	20 / 20	0	
06512	005	MMBIO	2	399	R	004		ST ABROAD	Academic Internship		9V	TBA	TBA	TBA	TBA 	MMBIO 399R: An APPROVEDInternship Applicationis required before adding.	97 / 99	0	
03809	006	MMBIO	2	494	R	018		DAY	Mentored Research	Berges, Brad	3V	TBA	TBA	TBA	TBA 		19 / 20	0	
03809	006	MMBIO	2	494	R	019		DAY	Mentored Research	Breakwell, Don	3V	TBA	TBA	TBA	TBA 		10 / 10	0	
03809	006	MMBIO	2	494	R	020		DAY	Mentored Research	Bridgewater, Laura	3V	TBA	TBA	TBA	TBA 		4 / 5	0	
03809	006	MMBIO	2	494	R	021		DAY	Mentored Research	Burnett, Sandra	3V	TBA	TBA	TBA	TBA 		5 / 5	0	
03809	006	MMBIO	2	494	R	022		DAY	Mentored Research	Davis, Mary	3V	TBA	TBA	TBA	TBA 		5 / 5	0	
03809	006	MMBIO	2	494	R	023		DAY	Mentored Research	Erickson, David	3V	TBA	TBA	TBA	TBA 		5 / 5	0	
03809	006	MMBIO	2	494	R	024		DAY	Mentored Research	Evans, R Paul	3V	TBA	TBA	TBA	TBA 		5 / 5	0	
03809	006	MMBIO	2	494	R	025		DAY	Mentored Research	Griffitts, Joel	3V	TBA	TBA	TBA	TBA 		5 / 5	0	
03809	006	MMBIO	2	494	R	026		DAY	Mentored Research	Grose, Julianne	3V	TBA	TBA	TBA	TBA 		4 / 5	0	
03809	006	MMBIO	2	494	R	027		DAY	Mentored Research	Johnson, Steve	3V	TBA	TBA	TBA	TBA 		5 / 5	0	
03809	006	MMBIO	2	494	R	028		DAY	Mentored Research	McCleary, William	3V	TBA	TBA	TBA	TBA 		5 / 5	0	
03809	006	MMBIO	2	494	R	029		DAY	Mentored Research	Nielsen, Brent	3V	TBA	TBA	TBA	TBA 		4 / 5	0	
03809	006	MMBIO	2	494	R	030		DAY	Mentored Research	O'Neill, Kim	3V	TBA	TBA	TBA	TBA 		3 / 5	0	
03809	006	MMBIO	2	494	R	031		DAY	Mentored Research	Poole, Brian	3V	TBA	TBA	TBA	TBA 		5 / 5	0	
03809	006	MMBIO	2	494	R	032		DAY	Mentored Research	Robison, Richard	3V	TBA	TBA	TBA	TBA 		0 / 5	0	
03809	006	MMBIO	2	494	R	033		DAY	Mentored Research	Wilson, Eric	3V	TBA	TBA	TBA	TBA 		5 / 5	0	
03809	006	MMBIO	2	494	R	034		DAY	Mentored Research	Weber, Scott	3V	TBA	TBA	TBA	TBA 		7 / 10	0	
11593	000	MMBIO	2	496	R	002		DAY	Clinical Experience	Zundel, Bill	9V	TBA	TBA	TBA	TBA 	MMBIO 496R: An APPROVEDInternship Applicationis required before adding.This class requires internship coordinator approval.PREVIOUS APPLICATION	7 / 30	0	
09010	001	MMBIO	2	499	R	002		DAY	Sr Honors Thesis	Evans, R Paul	3V	TBA	TBA	TBA	TBA 		3 / 3	0	
03826	002	MMBIO	2	695	R	019		DAY	Research	Berges, Brad	18V	TBA	TBA	TBA	TBA 		9 / 10	0	
03826	002	MMBIO	2	695	R	020		DAY	Research	Breakwell, Don	18V	TBA	TBA	TBA	TBA 		1 / 1	0	
03826	002	MMBIO	2	695	R	021		DAY	Research	Bridgewater, Laura	18V	TBA	TBA	TBA	TBA 		10 / 10	0	
03826	002	MMBIO	2	695	R	022		DAY	Research	Burnett, Sandra	18V	TBA	TBA	TBA	TBA 		10 / 10	0	
03826	002	MMBIO	2	695	R	023		DAY	Research	Davis, Mary	18V	TBA	TBA	TBA	TBA 		10 / 10	0	
03826	002	MMBIO	2	695	R	024		DAY	Research	Erickson, David	18V	TBA	TBA	TBA	TBA 		10 / 10	0	
03826	002	MMBIO	2	695	R	025		DAY	Research	Evans, R Paul	18V	TBA	TBA	TBA	TBA 		10 / 10	0	
03826	002	MMBIO	2	695	R	026		DAY	Research	Griffitts, Joel	18V	TBA	TBA	TBA	TBA 		10 / 10	0	
03826	002	MMBIO	2	695	R	027		DAY	Research	Grose, Julianne	18V	TBA	TBA	TBA	TBA 		10 / 10	0	
03826	002	MMBIO	2	695	R	028		DAY	Research	Johnson, Steve	18V	TBA	TBA	TBA	TBA 		10 / 10	0	
03826	002	MMBIO	2	695	R	029		DAY	Research	McCleary, William	18V	TBA	TBA	TBA	TBA 		10 / 10	0	
03826	002	MMBIO	2	695	R	030		DAY	Research	Nielsen, Brent	18V	TBA	TBA	TBA	TBA 		10 / 10	0	
03826	002	MMBIO	2	695	R	031		DAY	Research	O'Neill, Kim	18V	TBA	TBA	TBA	TBA 		10 / 10	0	
03826	002	MMBIO	2	695	R	032		DAY	Research	Poole, Brian	18V	TBA	TBA	TBA	TBA 		10 / 10	0	
03826	002	MMBIO	2	695	R	033		DAY	Research	Robison, Richard	18V	TBA	TBA	TBA	TBA 		10 / 10	0	
03826	002	MMBIO	2	695	R	034		DAY	Research	Wilson, Eric	18V	TBA	TBA	TBA	TBA 		10 / 10	0	
03826	002	MMBIO	2	695	R	035		DAY	Research	Weber, Scott	18V	TBA	TBA	TBA	TBA 		10 / 10	0	
03826	002	MMBIO	2	695	R	036		DAY	Research	Harker, Alan	18V	TBA	TBA	TBA	TBA 		5 / 5	0	
03827	002	MMBIO	2	699	R	018		DAY	Master's Thesis	Berges, Brad	9V	TBA	TBA	TBA	TBA 		9 / 10	0	
03827	002	MMBIO	2	699	R	019		DAY	Master's Thesis	Breakwell, Don	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
03827	002	MMBIO	2	699	R	020		DAY	Master's Thesis	Bridgewater, Laura	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
03827	002	MMBIO	2	699	R	021		DAY	Master's Thesis	Burnett, Sandra	9V	TBA	TBA	TBA	TBA 		9 / 10	0	
03827	002	MMBIO	2	699	R	022		DAY	Master's Thesis	Erickson, David	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
03827	002	MMBIO	2	699	R	023		DAY	Master's Thesis	Davis, Mary	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
03827	002	MMBIO	2	699	R	024		DAY	Master's Thesis	Erickson, David	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
03827	002	MMBIO	2	699	R	025		DAY	Master's Thesis	Evans, R Paul	9V	TBA	TBA	TBA	TBA 		1 / 1	0	
03827	002	MMBIO	2	699	R	026		DAY	Master's Thesis	Griffitts, Joel	9V	TBA	TBA	TBA	TBA 		1 / 1	0	
03827	002	MMBIO	2	699	R	027		DAY	Master's Thesis	Grose, Julianne	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
03827	002	MMBIO	2	699	R	028		DAY	Master's Thesis	Johnson, Steve	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
03827	002	MMBIO	2	699	R	029		DAY	Master's Thesis	McCleary, William	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
03827	002	MMBIO	2	699	R	030		DAY	Master's Thesis	Nielsen, Brent	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
03827	002	MMBIO	2	699	R	031		DAY	Master's Thesis	O'Neill, Kim	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
03827	002	MMBIO	2	699	R	032		DAY	Master's Thesis	Poole, Brian	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
03827	002	MMBIO	2	699	R	033		DAY	Master's Thesis	Robison, Richard	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
03827	002	MMBIO	2	699	R	034		DAY	Master's Thesis	Wilson, Eric	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
03827	002	MMBIO	2	699	R	036		DAY	Master's Thesis	Weber, Scott	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
03827	002	MMBIO	2	699	R	037		DAY	Master's Thesis	Harker, Alan	9V	TBA	TBA	TBA	TBA 		9 / 10	0	
03829	003	MMBIO	2	799	R	017		DAY	Dissertation	Berges, Brad	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
03829	003	MMBIO	2	799	R	018		DAY	Dissertation	Breakwell, Don	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
03829	003	MMBIO	2	799	R	019		DAY	Dissertation	Bridgewater, Laura	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
03829	003	MMBIO	2	799	R	020		DAY	Dissertation	Burnett, Sandra	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
03829	003	MMBIO	2	799	R	021		DAY	Dissertation	Davis, Mary	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
03829	003	MMBIO	2	799	R	022		DAY	Dissertation	Erickson, David	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
03829	003	MMBIO	2	799	R	023		DAY	Dissertation	Evans, R Paul	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
03829	003	MMBIO	2	799	R	024		DAY	Dissertation	Griffitts, Joel	9V	TBA	TBA	TBA	TBA 		8 / 10	0	
03829	003	MMBIO	2	799	R	025		DAY	Dissertation	Grose, Julianne	9V	TBA	TBA	TBA	TBA 		9 / 10	0	
03829	003	MMBIO	2	799	R	026		DAY	Dissertation	Johnson, Steve	9V	TBA	TBA	TBA	TBA 		9 / 10	0	
03829	003	MMBIO	2	799	R	027		DAY	Dissertation	McCleary, William	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
03829	003	MMBIO	2	799	R	028		DAY	Dissertation	Nielsen, Brent	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
03829	003	MMBIO	2	799	R	029		DAY	Dissertation	O'Neill, Kim	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
03829	003	MMBIO	2	799	R	030		DAY	Dissertation	Poole, Brian	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
03829	003	MMBIO	2	799	R	031		DAY	Dissertation	Robison, Richard	9V	TBA	TBA	TBA	TBA 		9 / 10	0	
03829	003	MMBIO	2	799	R	032		DAY	Dissertation	Wilson, Eric	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
03829	003	MMBIO	2	799	R	034		DAY	Dissertation	Weber, Scott	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
10236	001	MTHED	2	177		001		DAY	Critical Review of School Math	Tanner, Amy	3	MW	12:00pm	2:50pm	197 TMCB 		16 / 25	0	
03638	003	MTHED	2	306		001		DAY	Concepts of Math	Tanner, Amy	3	MTWTh	09:00am	10:50am	197 TMCB 		5 / 30	0	
10239	000	MTHED	2	495	R	002		DAY	Readings Math Educ	Peterson, Blake	2V	TBA	TBA	TBA	TBA 		4 / 5	0	
11681	000	MTHED	2	497	R	001		DAY	Research in Math Education	Corey, Douglas	3V	TBA	TBA	TBA	TBA 		0 / 1	0	
10324	000	MTHED	2	562		001		DAY	Euclidean Geometry	Peterson, Blake	3	MWF	10:00am	11:50am	154 TMCB 		5 / 15	0	
10151	000	MTHED	2	695	R	002		DAY	Readings in Math Ed	Peterson, Blake	3V	TBA	TBA	TBA	TBA 		5 / 5	0	
10152	000	MTHED	2	698	R	002		DAY	Master's Project	Peterson, Blake	3V	TBA	TBA	TBA	TBA 		9 / 10	0	
10153	000	MTHED	2	699	R	002		DAY	Master's Thesis	Peterson, Blake	9V	TBA	TBA	TBA	TBA 		1 / 10	0	
03956	005	MUSIC	2	101		002		EVENING	Introduction to Music	Ammons, Mark	3	TTh	5:00pm	7:30pm	E400 HFAC 	MUSIC 101:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	21 / 60	0	
09017	001	MUSIC	2	111	R	003		EVENING	Basic Vocal Skills	Read, Elise	2	MTWTh	4:00pm	4:50pm	E353 HFAC 		4 / 18	0	
09017	001	MUSIC	2	111	R	004		EVENING	Basic Vocal Skills	Powell, Annie	2	MTWTh	5:00pm	5:50pm	E353 HFAC 		9 / 18	0	
08905	000	MUSIC	2	117		003		EVENING	Basic Guitar Skill	Green, Lawrence	2	MW	4:10pm	6:00pm	E251 HFAC 		20 / 60	0	
08905	000	MUSIC	2	117		004		EVENING	Basic Guitar Skill	Green, Lawrence	2	TTh	4:10pm	6:00pm	E251 HFAC 		24 / 60	0	
03981	113	MUSIC	2	160	R	024		DAY	Classical Voice	Read, Elise Powell, Annie[+]	.5	TBA	TBA	TBA	E442 HFAC 	MUSIC 160R sections 024 and 026: Accompanist fee not included.	10 / 40	0	
03981	064	MUSIC	2	160	R	025		DAY	Piano	Hancock, Robin Rich, Harvey[+]	.5	TBA	TBA	TBA	B371H HFAC 		6 / 50	0	
03981	110	MUSIC	2	160	R	026		DAY	Contemporary Voice	Bounous, Barry Crabb, Amanda[+]	.5	TBA	TBA	TBA	1140 RB 		19 / 50	0	
03981	066	MUSIC	2	160	R	027		DAY	Violin	Belknap, Monte Morgan, LeeAnn[+]	.5	TBA	TBA	TBA	TBA 		0 / 10	0	
03981	086	MUSIC	2	160	R	028		DAY	Synthesizer	Zimmerman, Dave	.5	TBA	TBA	TBA	TBA 		0 / 5	0	
03868	003	MUSIC	2	176		001		DAY	Careers in Mus Ed	Broomhead, Paul	1	MTh	1:00pm	3:50pm	E400 HFAC 	MUSIC 176 section 001 will meet only on June 22, 25, 29, and July 2.	11 / 25	0	
03994	007	MUSIC	2	194		001		DAY	Dictation 2	Belknap, Monte	1	MTWThF	08:00am	08:35am	E353 HFAC 	MUSIC 194 requires concurrent registration with MUSIC 196 and 198.This class is for majors only.	10 / 21	0	
03996	002	MUSIC	2	196		001		DAY	Music Theory 2	Richards, Sam	3	MTWThF	08:40am	09:50am	E353 HFAC 	MUSIC 196 requires concurrent registration with MUSIC 194 and 198.This class is for majors only.	6 / 21	0	
08908	000	MUSIC	2	198		001		DAY	Sight Singing 2	Stone, Kymberly	.5	MW	10:00am	10:50am	E379 HFAC 	MUSIC 198 requires concurrent registration with MUSIC 194 and 196.This class is for majors only.	12 / 24	0	
03873	016	MUSIC	2	260	R	021		DAY	Voice	Vincent, Lawrence	1	T	3:00pm	4:50pm	E400 HFAC 	This class is for majors only.	8 / 10	0	
03873	024	MUSIC	2	260	R	022		DAY	Violin	Belknap, Monte	1	TBA	TBA	TBA	E543 HFAC 	This class is for majors only.	1 / 5	0	
03873	033	MUSIC	2	260	R	023		DAY	Synthesizer		1	TBA	TBA	TBA	TBA 	This class is for majors only.	4 / 4	0	
03873	015	MUSIC	2	260	R	024		DAY	Organ	Mathias, Brian	1	TBA	TBA	TBA	E208 HFAC 	This class is for majors only.	0 / 2	0	
03873	022	MUSIC	2	260	R	025		DAY	Piano	Hancock, Robin	1	TBA	TBA	TBA	B371H HFAC 	This class is for majors only.	1 / 2	0	
07586	003	MUSIC	2	294		001		DAY	Dictation 4	Asplund, Christian	1	MWF	11:00am	11:50am	E353 HFAC 	MUSIC 294 requires concurrent registration with MUSIC 296 and 298.This class requires departmental approval.	9 / 21	0	
04012	002	MUSIC	2	296		001		DAY	Music Theory 4	Ricks, Steven	3	MTWFTh	10:00am10:00am	10:50am11:50am	E353 HFAC E353 HFAC 	MUSIC 296 requires concurrent registration with MUSIC 294 and 298.This class requires departmental approval.	10 / 21	0	
06676	001	MUSIC	2	298		001		DAY	Sight Singing 4	Kavanaugh, Kameron	.5	MW	12:00pm	12:50pm	E353 HFAC 	MUSIC 298 requires concurrent registration with MUSIC 294 and 296.This class requires departmental approval.	9 / 21	0	
04056	010	MUSIC	2	303		001		DAY	Survey of Music Literature 3	Johnson, Steven	2	MW	08:00am	09:50am	F201 HFAC 	This class requires departmental approval.	15 / 30	0	
04014	011	MUSIC	2	311	R	003		EVENING	University Chorale	Broomhead, Paul	1	MTWTh	4:00pm	4:50pm	251 TNRB 	This class is for MEN only.	32 / 50	0	
04014	011	MUSIC	2	311	R	004		EVENING	University Chorale	Broomhead, Paul	1	MTWTh	4:00pm	4:50pm	251 TNRB 	This class is for WOMEN only.	20 / 50	0	
10090	000	MUSIC	2	317	R	002		DAY	Opera Ensemble	Vincent, Lawrence	3V	MTWThF	2:00pm	4:50pm	C130 HFAC 		17 / 20	0	
04033	072	MUSIC	2	360	R	022		DAY	Voice		1	T	3:00pm	4:50pm	E400 HFAC 	This class requires departmental approval.	7 / 7	0	
04033	068	MUSIC	2	360	R	023		DAY	Violin	Belknap, Monte	1	TBA	TBA	TBA	E543 HFAC 	This class requires departmental approval.	4 / 5	0	
04033	106	MUSIC	2	360	R	024		DAY	Synthesizer	Zimmerman, Dave	1	TBA	TBA	TBA	TBA 	This class requires departmental approval.	1 / 2	0	
09217	000	MUSIC	2	378		002		DAY	Mu Elem Clsrm Tchr	Johnson, Shauna	2	MW	2:00pm	3:50pm	C580 HFAC 	This class is for majors only.	5 / 21	0	
11898	000	MUSIC	2	379		001	N	ST ABROAD	Pre-Student Teaching		2	TBA	TBA	TBA	TBA 	Additional clearance required. Please contact your advisement center.	95 / 99	0	
08069	001	MUSIC	2	399	R	002		DAY	Academic Internship	Saltmarsh, Ron	6V	TBA	TBA	TBA	C480 HFAC 	MUSIC 399R: An APPROVEDInternship Applicationis required before adding.MUSIC 399R:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.This class requires internship coordinator approval.	8 / 10	0	
08069	001	MUSIC	2	399	R	003		ST ABROAD	Academic Internship		2	TBA	TBA	TBA	TBA 	MUSIC 399R: An APPROVEDInternship Applicationis required before adding.MUSIC 399R:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	94 / 99	0	
04005	021	MUSIC	2	460	R	019		DAY	Violin	Belknap, Monte	1.5	TBA	TBA	TBA	E543 HFAC 	This class requires departmental approval.	4 / 5	0	
04005	017	MUSIC	2	460	R	020		DAY	Organ	Mathias, Brian	1.5	TBA	TBA	TBA	E208 HFAC 	This class requires departmental approval.	1 / 2	0	
06818	000	MUSIC	2	494	R	002		DAY	Indepndnt Readings		3V	TBA	TBA	TBA	C550 HFAC 		4 / 5	0	
06818	000	MUSIC	2	494	R	003		CONF WKSH	Indepndnt Readings	Saville, Kirt	2V	TBA	TBA	TBA	TBD TBA 		200 / 200	0	
03896	005	MUSIC	2	499	R	002		DAY	Honors Thesis		6V	TBA	TBA	TBA	TBA 		3 / 3	0	
03917	004	MUSIC	2	501		001		DAY	Music Ed Research Techniques	Dabczynski, Andrew	2	MWF	08:00am	09:50am	E536 HFAC 	MUSIC 501 section 001: Class begins on 6/15 and meets until 7/8. Contact instructor for details.	1 / 5	0	
08569	025	MUSIC	2	560	R	007		DAY	Graduate Voice Instruction	Vincent, Lawrence	1	TBA	TBA	TBA	E442 HFAC 		0 / 1	0	
08569	022	MUSIC	2	560	R	008		DAY	Graduate Piano Instruction	Hancock, Robin	1	TBA	TBA	TBA	B371H HFAC 		0 / 3	0	
08569	028	MUSIC	2	560	R	009		DAY	Graduate String Instruction	Belknap, Monte	1	TBA	TBA	TBA	TBA 		1 / 2	0	
04077	004	MUSIC	2	575	R	001		CONF WKSH	Summer Music Clinic	Jaccard, Jerry	3V	TBA	TBA	TBA	TBA 		19 / 60	0	
08568	001	MUSIC	2	595		001		DAY	Score Analysis	Asplund, Christian	2	MTWTh	10:00am	10:50am	E432 HFAC 		7 / 10	0	
10094	000	MUSIC	2	617	R	002		DAY	Opera Ensemble	Vincent, Lawrence	3V	MTWThF	2:00pm	4:50pm	C130 HFAC 		7 / 8	0	
04091	005	MUSIC	2	660	R	007		DAY	Grad Voice Instruction		1	T	3:00pm	4:50pm	E400 HFAC 		5 / 5	0	
08024	001	MUSIC	2	673		001		DAY	Hist & Social Foundations	May, Brittany	2	TTh	12:00pm	1:50pm	E536 HFAC 		0 / 10	0	
12042	000	MUSIC	2	676		001		DAY	Tchg Secondary General Music	Dunn, Rob	2	MW	12:00pm	1:50pm	C580 HFAC 		1 / 10	0	
04102	009	MUSIC	2	687	R	002		DAY	Composition for Master's		6V	TBA	TBA	TBA	E564 HFAC 		5 / 5	0	
04100	000	MUSIC	2	694	R	002		DAY	Independent Readings		3V	TBA	TBA	TBA	TBA 		8 / 10	0	
08022	002	MUSIC	2	698	A	001		DAY	Intro to Prof Improvement Proj	Dunn, Rob	2	TTh	09:00am	10:50am	E536 HFAC 		1 / 5	0	
08023	001	MUSIC	2	698	B	001		DAY	Professnl Improvement Project	Dunn, Rob	2	TBA	TBA	TBA	TBA 		3 / 5	0	
04103	001	MUSIC	2	699	R	002		DAY	Master's Thesis		9V	TBA	TBA	TBA	TBA 		3 / 5	0	
11267	000	NDFS	2	292	R	002		DAY	Fieldwork in Dietetics	Fullmer, Susan	2V	TBA	TBA	TBA	TBA 		2 / 4	0	
02023	002	NDFS	2	399	R	002		DAY	Academic Internship	Steele, Frost	9V	TBA	TBA	TBA	TBA 	NDFS 399R: An APPROVEDInternship Applicationis required before adding.This class requires internship coordinator approval.	1 / 10	0	
02023	002	NDFS	2	399	R	003	N	ST ABROAD	Academic Internship		9V	TBA	TBA	TBA	TBA 	NDFS 399R: An APPROVEDInternship Applicationis required before adding.	95 / 99	0	
02025	004	NDFS	2	435		001		DAY	Nutritional Biochemistry	Tessem, Jeff	4	MTWTh	08:00am	09:50am	C255 ESC 		28 / 35	0	
02042	003	NDFS	2	494	R	011		DAY	Undergrad Research in N D F S	Jefferies, Laura	3V	TBA	TBA	TBA	TBA 		6 / 6	0	
02042	003	NDFS	2	494	R	012		DAY	Undergrad Research in N D F S	Johnston, Paul	3V	TBA	TBA	TBA	TBA 		6 / 6	0	
02042	003	NDFS	2	494	R	013		DAY	Undergrad Research in N D F S	Richards, Rickelle	3V	TBA	TBA	TBA	TBA 		6 / 6	0	
02042	003	NDFS	2	494	R	014		DAY	Undergrad Research in N D F S	Steele, Frost	3V	TBA	TBA	TBA	TBA 		5 / 5	0	
02042	003	NDFS	2	494	R	015		DAY	Undergrad Research in N D F S	Christensen, Merrill	3V	TBA	TBA	TBA	TBA 		5 / 5	0	
02042	003	NDFS	2	494	R	016		DAY	Undergrad Research in N D F S	Tessem, Jeff	3V	TBA	TBA	TBA	TBA 		14 / 15	0	
02042	003	NDFS	2	494	R	017	N	ST ABROAD	Undergrad Research in N D F S		3V	TBA	TBA	TBA	TBA 		99 / 99	0	
02042	003	NDFS	2	494	R	018		DAY	Undergrad Research in N D F S	Pike, Oscar	3V	TBA	TBA	TBA	TBA 		3 / 5	0	
09556	001	NDFS	2	520	R	002		DAY	Supervised Practice Experience	Williams, Pauline	4V	MTWThF	08:00am	5:00pm	TBA 		1 / 1	0	
02060	004	NDFS	2	691	R	002		DAY	Graduate Seminar	Dunn, Michael	2V	F	1:00pm	1:50pm	S232 ESC 		8 / 8	0	
02061	005	NDFS	2	697	R	002		DAY	Research	Dunn, Michael	3V	TBA	TBA	TBA	TBA 		6 / 10	0	
02062	003	NDFS	2	699	R	002		DAY	Master's Thesis	Dunn, Michael	9V	TBA	TBA	TBA	TBA 		6 / 10	0	
08206	000	NE LG	2	511	R	001		DAY	Studies in Anc Near East Lang	Ricks, Stephen	4V	TBA	TBA	TBA	TBA 		1 / 1	0	
08206	000	NE LG	2	511	R	002		DAY	Studies in Anc Near East Lang	Ricks, Stephen	4V	TBA	TBA	TBA	TBA 		1 / 1	0	
07315	003	NES	2	336	R	001		JERUSALEM	Ancient Near Eastern Studies	Chadwick, Jeff Whitchurch, David[+]	1.5V	TBA	TBA	TBA	TBA 		19 / 80	0	
08956	005	NES	2	347	R	001		JERUSALEM	Arab & Islamic Civilization	Bashir, Bashir Whitchurch, David[+]	1V	TBA	TBA	TBA	TBA 		19 / 80	0	
08957	005	NES	2	349	R	001		JERUSALEM	Jewish Civilization	Yarden, Ophir Whitchurch, David[+]	1V	TBA	TBA	TBA	TBA 		19 / 80	0	
11661	000	NES	2	395	R	001		JERUSALEM	Jerusalem Center Field Trips	Whitchurch, David	.5V	TBA	TBA	TBA	TBA 		19 / 80	0	
09954	000	NEURO	2	449	R	027		DAY	Neuro Research Experience		3V	TBA	TBA	TBA	TBA 		10 / 10	0	
09954	000	NEURO	2	449	R	029		DAY	Neuro Research Experience	Bigler, Erin	3V	TBA	TBA	TBA	TBA 		10 / 10	0	
09954	000	NEURO	2	449	R	030		DAY	Neuro Research Experience	Brown, Mike	3V	TBA	TBA	TBA	TBA 		10 / 10	0	
09954	000	NEURO	2	449	R	031		DAY	Neuro Research Experience	Busath, David	3V	TBA	TBA	TBA	TBA 		10 / 10	0	
09954	000	NEURO	2	449	R	032		DAY	Neuro Research Experience	Charles, Steven	3V	TBA	TBA	TBA	TBA 		10 / 10	0	
09954	000	NEURO	2	449	R	033		DAY	Neuro Research Experience	Edwards, Jeff	3V	TBA	TBA	TBA	TBA 		6 / 10	0	
09954	000	NEURO	2	449	R	034		DAY	Neuro Research Experience	Flom, Ross	3V	TBA	TBA	TBA	TBA 		9 / 10	0	
09954	000	NEURO	2	449	R	035		DAY	Neuro Research Experience	Gale, Shawn	3V	TBA	TBA	TBA	TBA 		9 / 10	0	
09954	000	NEURO	2	449	R	036		DAY	Neuro Research Experience	Hedges, Dawson	3V	TBA	TBA	TBA	TBA 		10 / 10	0	
09954	000	NEURO	2	449	R	037		DAY	Neuro Research Experience	Higley, Dee	3V	TBA	TBA	TBA	TBA 		9 / 10	0	
09954	000	NEURO	2	449	R	038		DAY	Neuro Research Experience	Judd, Allan	3V	TBA	TBA	TBA	TBA 		10 / 10	0	
09954	000	NEURO	2	449	R	039		DAY	Neuro Research Experience	Kauwe, Keoni	3V	TBA	TBA	TBA	TBA 		10 / 10	0	
09954	000	NEURO	2	449	R	040		DAY	Neuro Research Experience	Kirwan, Brock	3V	TBA	TBA	TBA	TBA 		10 / 10	0	
09954	000	NEURO	2	449	R	041		DAY	Neuro Research Experience	Larson, Michael	3V	TBA	TBA	TBA	TBA 		10 / 10	0	
09954	000	NEURO	2	449	R	043		DAY	Neuro Research Experience	McPherson, David	3V	TBA	TBA	TBA	TBA 		10 / 10	0	
09954	000	NEURO	2	449	R	044		DAY	Neuro Research Experience	Porter, Chris	3V	TBA	TBA	TBA	TBA 		10 / 10	0	
09954	000	NEURO	2	449	R	045		DAY	Neuro Research Experience	Porter, James	3V	TBA	TBA	TBA	TBA 		5 / 5	0	
09954	000	NEURO	2	449	R	046		DAY	Neuro Research Experience	South, Mikle	3V	TBA	TBA	TBA	TBA 		4 / 5	0	
09954	000	NEURO	2	449	R	047		DAY	Neuro Research Experience	Stark, Michael	3V	TBA	TBA	TBA	TBA 		5 / 5	0	
09954	000	NEURO	2	449	R	048		DAY	Neuro Research Experience	Steffensen, Scott	3V	TBA	TBA	TBA	TBA 		0 / 10	0	
09954	000	NEURO	2	449	R	049		DAY	Neuro Research Experience	Sudweeks, Sterling	3V	TBA	TBA	TBA	TBA 		8 / 10	0	
09954	000	NEURO	2	449	R	050		DAY	Neuro Research Experience	Wisco, Jonathan	3V	TBA	TBA	TBA	TBA 		9 / 10	0	
09954	000	NEURO	2	449	R	051		DAY	Neuro Research Experience	Woodbury, Dixon	3V	TBA	TBA	TBA	TBA 		10 / 10	0	
09954	000	NEURO	2	449	R	052		DAY	Neuro Research Experience	Wisco, Jonathan	3V	TBA	TBA	TBA	TBA 		5 / 5	0	
