course-id	unknown-id	course-name-short	course-credit-type	course-number	course-sub-number	section-number	unknown	course-type	course-name-long	teacher-name	credit-hours	days-taught	hours-taught-1	hours-taught-2	location-taught	section-notes	seats-available	wait-list
12540	000	ME EN	2	362		001		DAY	Engineering Measurements	Lee, Allison	2	MWF	12:00pm11:00am	1:50pm1:50pm	240 CTB 116 CB 		0 / 15	0	
12540	000	ME EN	2	362		002		DAY	Engineering Measurements	Lee, Allison	2	MWTh	12:00pm11:00am	1:50pm1:50pm	240 CTB 116 CB 		0 / 15	0	
08940	003	ME EN	2	382		001		DAY	Manufacturing Processes	Red, Ed	3	TThTTh	08:00am2:00pm	09:50am3:50pm	240 CTB 101 CTB 	This class requires departmental approval.	9 / 20	0	
08940	003	ME EN	2	382		002		DAY	Manufacturing Processes	Red, Ed	3	TThTTh	08:00am4:00pm	09:50am5:50pm	240 CTB 101 CTB 	This class requires departmental approval.	8 / 20	0	
11517	001	ME EN	2	495	R	001		DAY	Mentored Coursework	Charles, Steven	6V	TBA	TBA	TBA	TBA 		1 / 1	0	
12216	000	ME EN	2	497	R	001		DAY	Mentored Projects	Crockett, Julie	3V	TBA	TBA	TBA	TBA 		2 / 3	0	
12216	000	ME EN	2	497	R	002		DAY	Mentored Projects	Killpack, Marc	3V	TBA	TBA	TBA	TBA 		0 / 1	0	
12216	000	ME EN	2	497	R	003		DAY	Mentored Projects	Salmon, John	3V	TBA	TBA	TBA	TBA 		4 / 5	0	
12216	000	ME EN	2	497	R	004		DAY	Mentored Projects	Sorensen, Carl	3V	TBA	TBA	TBA	TBA 		4 / 5	0	
12216	000	ME EN	2	497	R	005		DAY	Mentored Projects	Gorrell, Steve	3V	TBA	TBA	TBA	TBA 		4 / 5	0	
12216	000	ME EN	2	497	R	006		DAY	Mentored Projects	Jensen, Brian	3V	TBA	TBA	TBA	TBA 		0 / 1	0	
12216	000	ME EN	2	497	R	007		DAY	Mentored Projects	Johnson, Oliver	3V	TBA	TBA	TBA	TBA 		4 / 5	0	
03774	000	ME EN	2	695	R	001		DAY	Special Problems for Masters		3V	TBA	TBA	TBA	TBA 		10 / 10	0	
03778	001	ME EN	2	699	R	001		DAY	Master's Thesis	Busch, Miriam	9V	TBA	TBA	TBA	TBA 		53 / 90	0	
03780	000	ME EN	2	795	R	001		DAY	Sel Tpcs Mech Engr		3V	TBA	TBA	TBA	TBA 		10 / 10	0	
03782	001	ME EN	2	799	R	001		DAY	Dissertation	Busch, Miriam	18V	TBA	TBA	TBA	TBA 		17 / 35	0	
11186	000	MESA	2	399	R	001	N	ST ABROAD	Academic Internship		3V	TBA	TBA	TBA	TBA 		99 / 99	0	
08945	002	MFG	2	399	R	001		DAY	Academic Internship	Harmon, Beverly	3V	TBA	TBA	TBA	TBA 	MFG 399R: An APPROVEDInternship Applicationis required before adding.MFG 399R: Follow the Department Pre-registration Instructions prior to Internship Application.This class requires internship coordinator approval.	13 / 20	0	
08945	002	MFG	2	399	R	002	N	ST ABROAD	Academic Internship	Harmon, Beverly	3V	TBA	TBA	TBA	TBA 	MFG 399R: An APPROVEDInternship Applicationis required before adding.MFG 399R: Follow the Department Pre-registration Instructions prior to Internship Application.	97 / 99	0	
03596	002	MFG	2	490	R	001		DAY	Spec Problems in  MET	Miles, Michael	3V	TBA	TBA	TBA	TBA 		10 / 10	0	
11691	000	MFG	2	695	R	001		DAY	MET Special Topics	Miles, Michael	4V	TBA	TBA	TBA	TBA 		10 / 10	0	
01139	004	MFHD	2	567	R	001		DAY	Practicum F L E	Busby, Dean	1	TBA	TBA	TBA	TBA 		5 / 5	0	
06510	008	MFHD	2	603	R	001		DAY	Research Practicum	Busby, Dean	3	TBA	TBA	TBA	TBA 	For marriage and family therapy majors only.	15 / 15	0	
01167	010	MFHD	2	693	R	001		DAY	Independent Readings	Busby, Dean	3V	TBA	TBA	TBA	TBA 		10 / 10	0	
01170	010	MFHD	2	699	R	001		DAY	Master's Thesis	Busby, Dean Adams, Shannon[+]	9V	TBA	TBA	TBA	TBA 		16 / 20	0	
01189	003	MFHD	2	799	R	001		DAY	Dissertation	Busby, Dean Adams, Shannon[+]	9V	TBA	TBA	TBA	TBA 		20 / 20	0	
09974	000	MFT	2	603	R	001		DAY	Research Practicum	Sandberg, Jonathan	3	TBA	TBA	TBA	TBA 	For marriage and family therapy majors only.	5 / 5	0	
01156	005	MFT	2	655	R	001		DAY	Inter Practicum in Mar&F Ther	Lawrence, Tracy	3V	M	4:00pm	7:00pm	255 TLRB 	MFT 655R individual supervision TBAMAJORS ONLYFor marriage and family therapy majors only.	3 / 6	0	
01156	005	MFT	2	655	R	002		DAY	Inter Practicum in Mar&F Ther	Crane, Russell	3V	M	12:00pm	3:00pm	295 TLRB 	MFT 655R individual supervision TBAMAJORS ONLYFor marriage and family therapy majors only.	3 / 6	0	
01156	005	MFT	2	655	R	004		DAY	Inter Practicum in Mar&F Ther	Daley, Lexie	3V	T	3:00pm	6:00pm	279 TLRB 	MFT 655R individual supervision TBAFor marriage and family therapy majors only.	11 / 15	0	
09888	000	MFT	2	693	R	001		DAY	Independent Readings	Sandberg, Jonathan	3V	TBA	TBA	TBA	TBA 		5 / 5	0	
09889	000	MFT	2	695	R	002		DAY	Special Topics	Barnes, Lauren	3V	TTh	12:00pm	3:00pm	177 TLRB 		40 / 50	0	
09890	000	MFT	2	699	R	001		DAY	Master's Thesis	Sandberg, Jonathan	9V	TBA	TBA	TBA	TBA 	MAJORS ONLY	22 / 30	0	
01176	004	MFT	2	755	R	001		DAY	Adv Prctm Mar&F Th	Schade, Lori	3V	M	10:00am	1:00pm	279 TLRB 	MAJORS ONLYFor doctoral marriage and family therapy majors only.	1 / 8	0	
10045	000	MFT	2	760	R	001		DAY	Supervision Practicum in MFT	Harper, James	1	TBA	TBA	TBA	TBA 	MAJORS ONLY	9 / 10	0	
01180	003	MFT	2	770	R	001		DAY	Clinical Internshp	Barnes, Lauren	1	TBA	TBA	TBA	274 TLRB 	MAJORS ONLY	6 / 10	0	
09891	000	MFT	2	799	R	001		DAY	Dissertation	Sandberg, Jonathan	9V	TBA	TBA	TBA	TBA 	MAJORS ONLY	22 / 30	0	
03788	011	MMBIO	2	221		001		DAY	General  Microbiology	Breakwell, Don	3	MTWTh	08:00am	08:50am	2004 LSB 	MMBIO 221: Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.Recommended for students seeking a liberal education in microbiology who do not have the prerequisites to take the more advanced courses. 	10 / 70	0	
03789	012	MMBIO	2	222		001		DAY	Gen Micro Lab	Black, Robert	1	TTh	2:00pm	3:50pm	2118 LSB 		5 / 24	0	
03789	012	MMBIO	2	222		002		DAY	Gen Micro Lab	Black, Robert	1	TTh	12:00pm	1:50pm	2118 LSB 		0 / 24	0	
06512	005	MMBIO	2	399	R	001		DAY	Academic Internship	O'Neill, Kim	9V	TBA	TBA	TBA	TBA 	MMBIO 399R: An APPROVEDInternship Applicationis required before adding.This class requires internship coordinator approval.	19 / 20	0	
06512	005	MMBIO	2	399	R	002	N	ST ABROAD	Academic Internship		9V	TBA	TBA	TBA	TBA 	MMBIO 399R: An APPROVEDInternship Applicationis required before adding.	98 / 99	0	
03809	006	MMBIO	2	494	R	001		DAY	Mentored Research	Berges, Brad	3V	TBA	TBA	TBA	TBA 		20 / 20	0	
03809	006	MMBIO	2	494	R	002		DAY	Mentored Research	Breakwell, Don	3V	TBA	TBA	TBA	TBA 		10 / 10	0	
03809	006	MMBIO	2	494	R	003		DAY	Mentored Research	Bridgewater, Laura	3V	TBA	TBA	TBA	TBA 		4 / 5	0	
03809	006	MMBIO	2	494	R	004		DAY	Mentored Research	Hope, Sandra	3V	TBA	TBA	TBA	TBA 		5 / 5	0	
03809	006	MMBIO	2	494	R	005		DAY	Mentored Research	Davis, Mary	3V	TBA	TBA	TBA	TBA 		5 / 5	0	
03809	006	MMBIO	2	494	R	006		DAY	Mentored Research	Erickson, David	3V	TBA	TBA	TBA	TBA 		5 / 5	0	
03809	006	MMBIO	2	494	R	007		DAY	Mentored Research	Evans, R Paul	3V	TBA	TBA	TBA	TBA 		5 / 5	0	
03809	006	MMBIO	2	494	R	008		DAY	Mentored Research	Griffitts, Joel	3V	TBA	TBA	TBA	TBA 		5 / 5	0	
03809	006	MMBIO	2	494	R	009		DAY	Mentored Research	Grose, Julianne	3V	TBA	TBA	TBA	TBA 		3 / 5	0	
03809	006	MMBIO	2	494	R	010		DAY	Mentored Research	Johnson, Steve	3V	TBA	TBA	TBA	TBA 		5 / 5	0	
03809	006	MMBIO	2	494	R	011		DAY	Mentored Research	McCleary, Bill	3V	TBA	TBA	TBA	TBA 		3 / 5	0	
03809	006	MMBIO	2	494	R	012		DAY	Mentored Research	Nielsen, Brent	3V	TBA	TBA	TBA	TBA 		4 / 5	0	
03809	006	MMBIO	2	494	R	013		DAY	Mentored Research	O'Neill, Kim	3V	TBA	TBA	TBA	TBA 		3 / 5	0	
03809	006	MMBIO	2	494	R	014		DAY	Mentored Research	Poole, Brian	3V	TBA	TBA	TBA	TBA 		0 / 5	0	
03809	006	MMBIO	2	494	R	015		DAY	Mentored Research	Robison, Richard	3V	TBA	TBA	TBA	TBA 		4 / 5	0	
03809	006	MMBIO	2	494	R	016		DAY	Mentored Research	Wilson, Eric	3V	TBA	TBA	TBA	TBA 		5 / 5	0	
03809	006	MMBIO	2	494	R	017		DAY	Mentored Research	Weber, Scott	3V	TBA	TBA	TBA	TBA 		7 / 10	0	
11593	000	MMBIO	2	496	R	001		DAY	Clinical Experience	Zundel, Bill	9V	TBA	TBA	TBA	TBA 	MMBIO 496R: An APPROVEDInternship Applicationis required before adding.This class requires internship coordinator approval.This class is for majors only.PREVIOUS APPLICATION	17 / 30	0	
09010	001	MMBIO	2	499	R	001		DAY	Sr Honors Thesis	Evans, R Paul	3V	TBA	TBA	TBA	TBA 		3 / 3	0	
03826	002	MMBIO	2	695	R	001		DAY	Research	Berges, Brad	18V	TBA	TBA	TBA	TBA 		9 / 10	0	
03826	002	MMBIO	2	695	R	002		DAY	Research	Breakwell, Don	18V	TBA	TBA	TBA	TBA 		1 / 1	0	
03826	002	MMBIO	2	695	R	003		DAY	Research	Bridgewater, Laura	18V	TBA	TBA	TBA	TBA 		10 / 10	0	
03826	002	MMBIO	2	695	R	004		DAY	Research	Hope, Sandra	18V	TBA	TBA	TBA	TBA 		10 / 10	0	
03826	002	MMBIO	2	695	R	005		DAY	Research	Davis, Mary	18V	TBA	TBA	TBA	TBA 		10 / 10	0	
03826	002	MMBIO	2	695	R	006		DAY	Research	Erickson, David	18V	TBA	TBA	TBA	TBA 		10 / 10	0	
03826	002	MMBIO	2	695	R	007		DAY	Research	Evans, R Paul	18V	TBA	TBA	TBA	TBA 		10 / 10	0	
03826	002	MMBIO	2	695	R	008		DAY	Research	Griffitts, Joel	18V	TBA	TBA	TBA	TBA 		10 / 10	0	
03826	002	MMBIO	2	695	R	009		DAY	Research	Grose, Julianne	18V	TBA	TBA	TBA	TBA 		9 / 10	0	
03826	002	MMBIO	2	695	R	010		DAY	Research	Johnson, Steve	18V	TBA	TBA	TBA	TBA 		10 / 10	0	
03826	002	MMBIO	2	695	R	011		DAY	Research	McCleary, Bill	18V	TBA	TBA	TBA	TBA 		10 / 10	0	
03826	002	MMBIO	2	695	R	012		DAY	Research	Nielsen, Brent	18V	TBA	TBA	TBA	TBA 		10 / 10	0	
03826	002	MMBIO	2	695	R	013		DAY	Research	O'Neill, Kim	18V	TBA	TBA	TBA	TBA 		9 / 10	0	
03826	002	MMBIO	2	695	R	014		DAY	Research	Poole, Brian	18V	TBA	TBA	TBA	TBA 		10 / 10	0	
03826	002	MMBIO	2	695	R	015		DAY	Research	Robison, Richard	18V	TBA	TBA	TBA	TBA 		9 / 10	0	
03826	002	MMBIO	2	695	R	016		DAY	Research	Wilson, Eric	18V	TBA	TBA	TBA	TBA 		10 / 10	0	
03826	002	MMBIO	2	695	R	017		DAY	Research	Weber, Scott	18V	TBA	TBA	TBA	TBA 		8 / 10	0	
03826	002	MMBIO	2	695	R	018		DAY	Research	Harker, Alan	18V	TBA	TBA	TBA	TBA 		5 / 5	0	
03827	002	MMBIO	2	699	R	001		DAY	Master's Thesis	Berges, Brad	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
03827	002	MMBIO	2	699	R	002		DAY	Master's Thesis	Breakwell, Don	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
03827	002	MMBIO	2	699	R	003		DAY	Master's Thesis	Bridgewater, Laura	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
03827	002	MMBIO	2	699	R	004		DAY	Master's Thesis	Hope, Sandra	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
03827	002	MMBIO	2	699	R	005		DAY	Master's Thesis	Erickson, David	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
03827	002	MMBIO	2	699	R	006		DAY	Master's Thesis	Davis, Mary	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
03827	002	MMBIO	2	699	R	007		DAY	Master's Thesis	Erickson, David	9V	TBA	TBA	TBA	TBA 		9 / 10	0	
03827	002	MMBIO	2	699	R	008		DAY	Master's Thesis	Evans, R Paul	9V	TBA	TBA	TBA	TBA 		1 / 1	0	
03827	002	MMBIO	2	699	R	009		DAY	Master's Thesis	Griffitts, Joel	9V	TBA	TBA	TBA	TBA 		1 / 1	0	
03827	002	MMBIO	2	699	R	010		DAY	Master's Thesis	Grose, Julianne	9V	TBA	TBA	TBA	TBA 		9 / 10	0	
03827	002	MMBIO	2	699	R	011		DAY	Master's Thesis	Johnson, Steve	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
03827	002	MMBIO	2	699	R	012		DAY	Master's Thesis	McCleary, Bill	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
03827	002	MMBIO	2	699	R	013		DAY	Master's Thesis	Nielsen, Brent	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
03827	002	MMBIO	2	699	R	014		DAY	Master's Thesis	O'Neill, Kim	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
03827	002	MMBIO	2	699	R	015		DAY	Master's Thesis	Poole, Brian	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
03827	002	MMBIO	2	699	R	016		DAY	Master's Thesis	Robison, Richard	9V	TBA	TBA	TBA	TBA 		8 / 10	0	
03827	002	MMBIO	2	699	R	017		DAY	Master's Thesis	Wilson, Eric	9V	TBA	TBA	TBA	TBA 		9 / 10	0	
03827	002	MMBIO	2	699	R	018		DAY	Master's Thesis	Weber, Scott	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
03827	002	MMBIO	2	699	R	019		DAY	Master's Thesis	Harker, Alan	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
03829	003	MMBIO	2	799	R	001		DAY	Dissertation	Berges, Brad	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
03829	003	MMBIO	2	799	R	002		DAY	Dissertation	Breakwell, Don	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
03829	003	MMBIO	2	799	R	003		DAY	Dissertation	Bridgewater, Laura	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
03829	003	MMBIO	2	799	R	004		DAY	Dissertation	Hope, Sandra	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
03829	003	MMBIO	2	799	R	005		DAY	Dissertation	Davis, Mary	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
03829	003	MMBIO	2	799	R	006		DAY	Dissertation	Erickson, David	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
03829	003	MMBIO	2	799	R	007		DAY	Dissertation	Evans, R Paul	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
03829	003	MMBIO	2	799	R	008		DAY	Dissertation	Griffitts, Joel	9V	TBA	TBA	TBA	TBA 		9 / 10	0	
03829	003	MMBIO	2	799	R	009		DAY	Dissertation	Grose, Julianne	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
03829	003	MMBIO	2	799	R	010		DAY	Dissertation	Johnson, Steve	9V	TBA	TBA	TBA	TBA 		9 / 10	0	
03829	003	MMBIO	2	799	R	011		DAY	Dissertation	McCleary, Bill	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
03829	003	MMBIO	2	799	R	012		DAY	Dissertation	Nielsen, Brent	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
03829	003	MMBIO	2	799	R	013		DAY	Dissertation	O'Neill, Kim	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
03829	003	MMBIO	2	799	R	014		DAY	Dissertation	Poole, Brian	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
03829	003	MMBIO	2	799	R	015		DAY	Dissertation	Robison, Richard	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
03829	003	MMBIO	2	799	R	016		DAY	Dissertation	Wilson, Eric	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
03829	003	MMBIO	2	799	R	017		DAY	Dissertation	Weber, Scott	9V	TBA	TBA	TBA	TBA 		10 / 10	0	
10236	001	MTHED	2	177		002		DAY	Critical Review of School Math	Hendrickson, Scott	3	MWF	11:00am	12:50pm	197 TMCB 		19 / 25	0	
03638	003	MTHED	2	306		001		DAY	Concepts of Math	Faux, Natascha	3	MTWTh	1:00pm	2:50pm	154 TMCB 	Required of prospective elementary school teachers.	3 / 27	0	
09862	001	MTHED	2	308		001		DAY	Teaching with Tech	Hendrickson, Scott	3	MWF	08:00am	09:50am	197 TMCB 		17 / 30	0	
10239	000	MTHED	2	495	R	001		DAY	Readings Math Educ	Peterson, Blake	2V	TBA	TBA	TBA	TBA 		5 / 5	0	
11681	000	MTHED	2	497	R	001		DAY	Research in Math Education	Peterson, Blake	3V	TBA	TBA	TBA	TBA 		5 / 5	0	
11192	000	MTHED	2	660		001		DAY	Number & Number Sense	Williams, Steve	3	TTh	09:00am	11:50am	154 TMCB 		3 / 15	0	
10151	000	MTHED	2	695	R	001		DAY	Readings in Math Ed	Peterson, Blake	3V	TBA	TBA	TBA	TBA 		5 / 5	0	
10152	000	MTHED	2	698	R	001		DAY	Master's Project	Peterson, Blake	3V	TBA	TBA	TBA	TBA 		9 / 10	0	
10153	000	MTHED	2	699	R	001		DAY	Master's Thesis	Peterson, Blake	9V	TBA	TBA	TBA	TBA 		6 / 10	0	
03956	005	MUSIC	2	101		001		DAY	Introduction to Music	McLaughlin, Hannah	3	MWF	08:00am	09:50am	E400 HFAC 	MUSIC 101: Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	7 / 50	0	
03956	005	MUSIC	2	101		002		EVENING	Introduction to Music	Ammons, Mark	3	TTh	5:00pm	7:30pm	E400 HFAC 	MUSIC 101: Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	34 / 60	0	
09017	001	MUSIC	2	111	R	001		EVENING	Basic Vocal Skills	Hamblin, Whitney	2	MTWTh	4:00pm	4:50pm	E353 HFAC 		6 / 18	0	
09017	001	MUSIC	2	111	R	002		EVENING	Basic Vocal Skills	Powell, Annie	2	MTWTh	5:00pm	5:50pm	E353 HFAC 		6 / 18	0	
08905	000	MUSIC	2	117		001		EVENING	Basic Guitar Skill	Green, Lawrence	2	MW	4:10pm	6:00pm	E251 HFAC 		23 / 60	0	
08905	000	MUSIC	2	117		002		EVENING	Basic Guitar Skill	Green, Lawrence	2	TTh	4:10pm	6:00pm	E251 HFAC 		30 / 60	0	
03981	113	MUSIC	2	160	R	001		DAY	Classical Voice	Hamblin, Whitney Powell, Annie[+]	.5	TBA	TBA	TBA	E454 HFAC 	MUSIC 160R sections 024 and 026: Accompanist fee not included.Fee.	29 / 40	0	
03981	064	MUSIC	2	160	R	002		DAY	Piano	Hancock, Robin	.5	TBA	TBA	TBA	B371H HFAC 	Fee.	31 / 50	0	
03981	110	MUSIC	2	160	R	003		DAY	Contemporary Voice	Bounous, Barry	.5	TBA	TBA	TBA	1140 RB 	Fee.	22 / 50	0	
03981	066	MUSIC	2	160	R	004		DAY	Violin	Morgan, LeeAnn	.5	TBA	TBA	TBA	TBA 	Fee.	6 / 10	0	
03868	003	MUSIC	2	176		001		DAY	Careers in Mus Ed	Broomhead, Paul	1	MTh	1:00pm	3:50pm	E400 HFAC 	MUSIC 176 section 001 will meet only on June 20, 23, 27, 30.Open to music majors and nonmajors. 	21 / 40	0	
03994	007	MUSIC	2	194		001		DAY	Dictation 2	Jones, David	1	TTh	09:00am08:00am	09:50am09:50am	E353 HFAC E353 HFAC 	MUSIC 194 requires concurrent registration with MUSIC 196 and 198.This class is for majors only.	2 / 21	0	
03996	002	MUSIC	2	196		001		DAY	Music Theory 2	Asplund, Christian	3	MWF	08:00am	09:50am	E353 HFAC 	MUSIC 196 requires concurrent registration with MUSIC 194 and 198.This class is for majors only.	4 / 21	0	
08908	000	MUSIC	2	198		001		DAY	Sight Singing 2	Bird, Ben	.5	MW	10:00am	10:50am	E379 HFAC 	MUSIC 198 requires concurrent registration with MUSIC 194 and 196.This class is for majors only.	8 / 24	0	
06219	001	MUSIC	2	203		001	N	ST ABROAD	World Music Cultures		3	TBA	TBA	TBA	TBA 	Section 001:Bali: Society, Faith and the Arts Study AbroadFor non-music majors.	99 / 99	0	
03873	016	MUSIC	2	260	R	001		DAY	Voice	Brandt, Robert	1	T	3:00pm	4:50pm	E400 HFAC 	This class is for majors only.From one to four hours of daily practice.  Fee.	3 / 10	0	
03873	022	MUSIC	2	260	R	002		DAY	Piano	Hancock, Robin	1	TBA	TBA	TBA	B371H HFAC 	This class is for majors only.From one to four hours of daily practice.  Fee.	1 / 2	0	
03873	015	MUSIC	2	260	R	003		DAY	Organ	Mathias, Brian	1	TBA	TBA	TBA	E208 HFAC 	This class is for majors only.From one to four hours of daily practice.  Fee.	0 / 2	0	
03873	024	MUSIC	2	260	R	005		DAY	Violin	Morgan, LeeAnn	1	TBA	TBA	TBA	TBA 	This class is for majors only.From one to four hours of daily practice.  Fee.	0 / 3	0	
07586	003	MUSIC	2	294		001		DAY	Dictation 4	Hicks, Michael	1	MWF	11:00am	11:50am	E353 HFAC 	MUSIC 294 requires concurrent registration with MUSIC 296 and 298.This class requires departmental approval.	7 / 21	0	
04012	002	MUSIC	2	296		001		DAY	Music Theory 4	Richards, Sam	3	MTWFTh	10:00am10:00am	10:50am11:50am	E353 HFAC E353 HFAC 	MUSIC 296 requires concurrent registration with MUSIC 294 and 298.This class requires departmental approval.	6 / 21	0	
06676	001	MUSIC	2	298		001		DAY	Sight Singing 4	Yorgason, Brent	.5	MW	12:00pm	12:50pm	E353 HFAC 	MUSIC 298 requires concurrent registration with MUSIC 294 and 296.This class requires departmental approval.	2 / 21	0	
04056	010	MUSIC	2	303		001		DAY	Survey of Music Literature 3	Johnson, Steven	2	MW	08:00am	09:50am	F201 HFAC 	This class requires departmental approval.	7 / 30	0	
11735	000	MUSIC	2	307		001	N	ST ABROAD	World Music		2	TBA	TBA	TBA	TBA 	Section 001:Bali: Society, Faith and the Arts Study AbroadThis class requires departmental approval.	96 / 99	0	
04014	011	MUSIC	2	311	R	001		EVENING	University Chorale	Broomhead, Paul	1	MTWTh	4:00pm	4:50pm	251 TNRB 	This class is for MEN only.No audition required.	33 / 50	0	
04014	011	MUSIC	2	311	R	002		EVENING	University Chorale	Broomhead, Paul	1	MTWTh	4:00pm	4:50pm	251 TNRB 	This class is for WOMEN only.No audition required.	31 / 50	0	
10090	000	MUSIC	2	317	R	001		DAY	Opera Ensemble	Allen, Barbara	3V	MTWThF	2:00pm	4:50pm	A230 HFAC 		17 / 20	0	
11740	000	MUSIC	2	336	R	001	N	ST ABROAD	Balinese Gamelan		1	TBA	TBA	TBA	TBA 	Section 001:Bali: Society, Faith and the Arts Study Abroad	94 / 99	0	
04033	072	MUSIC	2	360	R	001		DAY	Voice	Brandt, Robert	1	T	3:00pm	4:50pm	E400 HFAC 	This class requires departmental approval.From one to four hours of daily practice. Fee. 	5 / 7	0	
04033	068	MUSIC	2	360	R	003		DAY	Violin	Morgan, LeeAnn	1	TBA	TBA	TBA	TBA 	This class requires departmental approval.From one to four hours of daily practice. Fee. 	3 / 3	0	
09217	000	MUSIC	2	378		001		DAY	Mu Elem Clsrm Tchr	Johnson, Shauna	2	MW	2:00pm	3:50pm	C580 HFAC 	This class is for majors only.	3 / 21	0	
09217	000	MUSIC	2	378		002	N	ST ABROAD	Mu Elem Clsrm Tchr		2	TBA	TBA	TBA	TBA 	This class is for majors only.	98 / 99	0	
11898	000	MUSIC	2	379		001	N	ST ABROAD	Pre-Student Teaching		2	TBA	TBA	TBA	TBA 	Additional clearance required. Please contact your advisement center.	98 / 99	0	
08069	001	MUSIC	2	399	R	001		DAY	Academic Internship	Saltmarsh, Ron	6V	TBA	TBA	TBA	C480 HFAC 	MUSIC 399R: An APPROVEDInternship Applicationis required before adding.MUSIC 399R: Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.This class requires internship coordinator approval.	6 / 10	0	
08069	001	MUSIC	2	399	R	002		ST ABROAD	Academic Internship		2	TBA	TBA	TBA	TBA 	MUSIC 399R: An APPROVEDInternship Applicationis required before adding.MUSIC 399R: Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	95 / 99	0	
08566	003	MUSIC	2	410	R	001		ST ABROAD	Advanced Topics in Music		3	TBA	TBA	TBA	TBA 		94 / 99	0	
04005	017	MUSIC	2	460	R	001		DAY	Organ	Mathias, Brian	1.5	TBA	TBA	TBA	E208 HFAC 	This class requires departmental approval.From three to five hours of daily practice. Fee. 	2 / 2	0	
04005	021	MUSIC	2	460	R	002		DAY	Violin	Morgan, LeeAnn	1.5	TBA	TBA	TBA	TBA 	This class requires departmental approval.From three to five hours of daily practice. Fee. 	3 / 3	0	
06818	000	MUSIC	2	494	R	001		DAY	Indepndnt Readings		3V	TBA	TBA	TBA	C550 HFAC 		5 / 5	0	
03896	005	MUSIC	2	499	R	001		DAY	Honors Thesis	Brandt, Robert	6V	TBA	TBA	TBA	TBA 		2 / 3	0	
03917	004	MUSIC	2	501		001		DAY	Music Ed Research Techniques	Dabczynski, Andrew	2	MWF	08:00am	09:50am	E536 HFAC 	MUSIC 501 section 001: Class begins on 6/13 and meets until 7/8. Contact instructor for details.	2 / 5	0	
04074	012	MUSIC	2	532	R	001		DAY	Score Prep & Conducting: Instr	Peterson, Donald	2	TBA	TBA	TBA	E485A HFAC 		2 / 5	0	
04076	005	MUSIC	2	533	R	001		DAY	Choral Conducting & Develop	Broomhead, Paul	2	MW	10:00am	11:50am	E371 HFAC 		7 / 10	0	
08569	025	MUSIC	2	560	R	001		DAY	Graduate Voice Instruction	Brandt, Robert	1	TBA	TBA	TBA	E442 HFAC 		0 / 1	0	
08569	022	MUSIC	2	560	R	002		DAY	Graduate Piano Instruction	Hancock, Robin	1	TBA	TBA	TBA	B371H HFAC 		3 / 3	0	
08569	024	MUSIC	2	560	R	003		DAY	Graduate Organ Instruction	Mathias, Brian	1	TBA	TBA	TBA	E208 HFAC 		2 / 3	0	
08569	028	MUSIC	2	560	R	004		DAY	Graduate String Instruction	Green, Lawrence Hansen, EricMorgan, LeeAnn[+]	1	TBA	TBA	TBA	E378 HFAC 		0 / 4	0	
04077	004	MUSIC	2	575	R	001		CONF WKSH	Summer Music Clinic		3V	TBA	TBA	TBA	TBA 		6 / 50	0	
08568	001	MUSIC	2	595		001		DAY	Score Analysis	Hicks, Michael	2	MTWTh	10:00am	10:50am	E432 HFAC 		7 / 10	0	
04083	005	MUSIC	2	602		001		DAY	Music in the Renaissance	Johnson, Steven	3	TTh	08:00am	10:30am	4420 HBLL 		6 / 10	0	
