course-id	unknown-id	course-name-short	course-credit-type	course-number	course-sub-number	section-number	unknown	course-type	course-name-long	teacher-name	credit-hours	days-taught	hours-taught-1	hours-taught-2	location-taught	section-notes	seats-available	wait-list
03382	000	LAW	S	525		003		DAY	Criminal Law 1	McConkie, Daniel	3	TTh	1:00pm	2:15pm	306 JRCB 	Contact the Law School for information.This class is restricted to majors within this college.	950 / 999	0	
10109	001	LAW	S	530		001		DAY	Structures of Cons	Gedicks, Fred	3	TTh	09:30am	10:45am	205 JRCB 	Contact the Law School for information.This class is restricted to majors within this college.This class is for majors only.	933 / 999	0	
10109	001	LAW	S	530		002		DAY	Structures of Cons	Jones, RonNell	3	TTh	09:30am	10:45am	303 JRCB 	Contact the Law School for information.This class is restricted to majors within this college.This class is for majors only.	924 / 999	0	
12108	000	LAW	S	535		001		DAY	Legislation & Regulation	Jones, RonNell	3	MW	1:00pm	2:15pm	206 JRCB 	Contact the Law School for information.MAJORS ONLY	952 / 999	0	
12108	000	LAW	S	535		002		DAY	Legislation & Regulation	Lee, Thomas	3	TTh	4:00pm	5:15pm	306 JRCB 	Contact the Law School for information.MAJORS ONLY	956 / 999	0	
12108	000	LAW	S	535		003		DAY	Legislation & Regulation	Scharffs, Brett	3	MW	1:00pm	2:15pm	205 JRCB 	Contact the Law School for information.MAJORS ONLY	950 / 999	0	
10112	001	LAW	S	546		001		DAY	Introduction to Advocacy	Gerdy, Kristin	2	MW	08:30am	09:20am	208 JRCB 	Contact the Law School for information.This class is restricted to majors within this college.This class is for majors only.	977 / 999	0	
10112	001	LAW	S	546		002		DAY	Introduction to Advocacy	Jensen, Mary Staheli, Kory[+]	2	MW	08:30am	09:20am	267 JRCB 	Contact the Law School for information.This class is restricted to majors within this college.This class is for majors only.	979 / 999	0	
10112	001	LAW	S	546		003		DAY	Introduction to Advocacy	Pearson, Joi Hill, Gary[+]	2	MW	11:00am	11:50am	206 JRCB 	Contact the Law School for information.This class is restricted to majors within this college.This class is for majors only.	974 / 999	0	
10112	001	LAW	S	546		004		DAY	Introduction to Advocacy	Wise, Jane Nevers, Shawn[+]	2	MW	11:00am	11:50am	205 JRCB 	Contact the Law School for information.This class is restricted to majors within this college.This class is for majors only.	974 / 999	0	
10112	001	LAW	S	546		005		DAY	Introduction to Advocacy	Gerdy, Kristin	2	MW	11:00am	11:50am	208 JRCB 	Contact the Law School for information.This class is restricted to majors within this college.This class is for majors only.	976 / 999	0	
10112	001	LAW	S	546		006		DAY	Introduction to Advocacy	Jensen, Mary Staheli, Kory[+]	2	MW	11:00am	11:50am	267 JRCB 	Contact the Law School for information.This class is restricted to majors within this college.This class is for majors only.	974 / 999	0	
10597	000	LAW	S	551		001		DAY	Lecture Series 2	Hoagland, Mary Hansen, Beth[+]	.5	F	11:00am	11:50am	306 JRCB 	Contact the Law School for information.This class is restricted to majors within this college.This class is for majors only.	908 / 999	0	
03413	003	LAW	S	599	R	001		DAY	Externship	Backman, Jim	3V	Th	12:00pm	12:50pm	320 JRCB 	Contact the Law School for information.LAW 599R: An APPROVED Internship Application is required before adding.LAW 599R section 001: Externship (prior approval)This class requires internship coordinator approval.This class is for majors only.	966 / 999	0	
03413	003	LAW	S	599	R	002		DAY	Externship	Backman, Jim	12V	TBA	TBA	TBA	TBA 	Contact the Law School for information.LAW 599R: An APPROVED Internship Application is required before adding.LAW 599R section 002: Law Firm Externship (prior approval)This class requires internship coordinator approval.This class is for majors only.	997 / 999	0	
03413	003	LAW	S	599	R	003		DAY	Externship	Backman, Jim	3V	TBA	TBA	TBA	TBA 	Contact the Law School for information.LAW 599R: An APPROVED Internship Application is required before adding.LAW 599R section 003: Mediation Externship (prior approval)This class requires internship coordinator approval.This class is for majors only.	998 / 999	0	
03388	000	LAW	S	602		001		DAY	Administrative Law	Nielson, Aaron	3	MW	2:30pm	3:45pm	206 JRCB 	Contact the Law School for information.This class is restricted to majors within this college.MAJORS ONLY	30 / 76	0	
03383	002	LAW	S	603		001		DAY	Criminal Procedure	Burt, Jason	3	TTh	08:00am	09:15am	205 JRCB 	Contact the Law School for information.This class is restricted to majors within this college.This class is for majors only.	0 / 29	0	
08631	000	LAW	S	606		001		DAY	Anglo-Amer Legal	Collings, Justin	3	MW	09:30am	10:45am	343 JRCB 	Contact the Law School for information.This class is restricted to majors within this college.	40 / 46	0	
09739	001	LAW	S	609		001		DAY	Freedom of Religion	Gedicks, Fred	3	TTh	2:30pm	3:45pm	314 JRCB 	Contact the Law School for information.This class is restricted to majors within this college.	46 / 62	0	
03431	001	LAW	S	610		001		DAY	Business Assoc	Jennejohn, Matthew	3	MW	2:30pm	3:45pm	205 JRCB 	Contact the Law School for information.This class is restricted to majors within this college.This class is for majors only.	61 / 92	0	
12112	000	LAW	S	612		001		DAY	Accounting for Lawyers	Manderino, Chase	2	T	5:00pm	6:40pm	314 JRCB 	Contact the Law School for information.This class is for majors only.	41 / 62	0	
09740	000	LAW	S	613		002		DAY	Community Lawyer	Dominguez, David	3	Th	5:30pm	8:00pm	208 JRCB 	Contact the Law School for information.This class is restricted to majors within this college.This class is for majors only.	0 / 16	0	
03393	001	LAW	S	615		001		DAY	Secured Transactns	Gotberg, Brook	3	TTh	09:30am	10:45am	306 JRCB 	Contact the Law School for information.This class is restricted to majors within this college.This class is for majors only.	108 / 140	0	
09741	001	LAW	S	619		001		DAY	Conflict of Laws	Wardle, Lynn	3	TTh	09:30am	10:45am	320 JRCB 	Contact the Law School for information.This class is restricted to majors within this college.This class is for majors only.	54 / 62	0	
09742	001	LAW	S	622		001		DAY	Employment Law	Johnson, Freyja	3	TTh	2:30pm	3:45pm	306 JRCB 	Contact the Law School for information.This class is restricted to majors within this college.	118 / 140	0	
03400	003	LAW	S	625		001		DAY	Evidence	Steele, Michalyn	3	MW	2:30pm	3:45pm	208 JRCB 	Contact the Law School for information.This class is for majors only.	31 / 46	0	
09744	000	LAW	S	630		001		DAY	Criminal Trial	Benson, Dee Warner, Paul[+]	2	M	5:00pm	6:40pm	205 JRCB 	Contact the Law School for information.This class is restricted to majors within this college.This class is for majors only.	3 / 28	0	
09745	001	LAW	S	634		001		DAY	Law & Public Educ	Ferrin, Scott	2	MM	4:00pm4:00pm	5:40pm5:40pm	275 JRCB 276 JRCB 	Contact the Law School for information.This class is restricted to majors within this college.MAJORS ONLY	39 / 49	0	
03404	000	LAW	S	640		001		DAY	Fedrl Income Tax 1	Fleming, Clifton	4	MWF	09:30am	10:45am	306 JRCB 	Contact the Law School for information.This class is restricted to majors within this college.	125 / 140	0	
03405	000	LAW	S	641		001		DAY	Fedrl Income Tax 2	Lambert, Sam	4	TThTTh	07:40am07:40am	09:20am09:20am	275 JRCB 276 JRCB 	Contact the Law School for information.This class is restricted to majors within this college.This class is for majors only.	13 / 25	0	
03414	001	LAW	S	650		001		DAY	Real Estate Financ	Hurst, Alan	3	TTh	1:00pm	2:15pm	208 JRCB 	Contact the Law School for information.This class is restricted to majors within this college.	6 / 46	0	
09747	001	LAW	S	653		001		DAY	Int & Counseling	Farmer, Larry Welch, Megan[+]	3	MWF	11:00am	11:50am	314 JRCB 	Contact the Law School for information.This class is restricted to majors within this college.This class is for majors only.	3 / 20	0	
12115	000	LAW	S	654		001		DAY	Child Advocacy	Griffith, Susan Lindsay, Kay[+]	2	T	4:20pm	6:00pm	205 JRCB 	Contact the Law School for information.This class is for majors only.	16 / 25	0	
03420	002	LAW	S	656		001		DAY	Publc Land&Nat Res	Kimball, Dale	3	TTh	4:00pm	5:15pm	206 JRCB 	Contact the Law School for information.This class is restricted to majors within this college.This class is for majors only.	68 / 76	0	
06432	000	LAW	S	658		001		DAY	Land Use Planning	Fee, John	3	MWMW	1:00pm1:00pm	2:15pm2:15pm	275 JRCB 276 JRCB 	Contact the Law School for information.This class is restricted to majors within this college.	27 / 49	0	
03423	000	LAW	S	660		001		DAY	Professionl Respon	Clark, Elizabeth	2	MW	11:00am	11:50am	306 JRCB 	Contact the Law School for information.This class is restricted to majors within this college.This class is for majors only.	76 / 140	0	
03424	001	LAW	S	662		001		DAY	Securities Regultn	Smith, Gordon	3	MW	08:00am	09:15am	205 JRCB 	Contact the Law School for information.This class is restricted to majors within this college.MAJORS ONLY	47 / 76	0	
10124	000	LAW	S	666		001		DAY	Wills and Estates	Tippett, Rust	3	TTh	2:30pm	3:45pm	206 JRCB 	Contact the Law School for information.This class is restricted to majors within this college.This class is for majors only.	17 / 76	0	
05983	000	LAW	S	668		001		DAY	Negotiations	Cook, Benjamin	3	WW	08:00am08:00am	10:30am10:30am	275 JRCB 276 JRCB 	Contact the Law School for information.This class is restricted to majors within this college.	1 / 30	0	
12116	000	LAW	S	669		001		DAY	Civil Discovery	Owen, Stanford	2	MW	1:00pm	1:50pm	208 JRCB 	Contact the Law School for information.This class is for majors only.	3 / 46	0	
10123	000	LAW	S	683		001		DAY	Trusts	Neeleman, Stan	2	MW	2:30pm	3:20pm	306 JRCB 	Contact the Law School for information.This class is restricted to majors within this college.	102 / 140	0	
06513	000	LAW	S	684		001		DAY	Water Law	Rasband, Jim	3	MW	09:30am	10:45am	314 JRCB 	Contact the Law School for information.This class is restricted to majors within this college.	33 / 62	0	
12118	000	LAW	S	688		001		DAY	European Union Law	Fleming, Clifton	3	TTh	2:30pm	3:45pm	320 JRCB 	Contact the Law School for information.This class is for majors only.	15 / 21	0	
12119	000	LAW	S	689		001		DAY	Computer-Based Practice System	Janis, Blair Farmer, Larry[+]	2	W	4:00pm	5:40pm	320 JRCB 	Contact the Law School for information.This class is for majors only.	8 / 15	0	
12388	000	LAW	S	690		001		DAY	Criminal Trial Advocacy	Warner, Paul	2	M	12:35pm	2:15pm	303 JRCB 	Contact the Law School for information.	5 / 25	0	
12120	000	LAW	S	692		001		DAY	Cyberlaw	Preston, Cheryl	3	TThTTh	1:00pm1:00pm	2:15pm2:15pm	275 JRCB 276 JRCB 	Contact the Law School for information.This class is for majors only.	30 / 49	0	
12122	000	LAW	S	694		001		DAY	Domestic Relations	Griffith, Susan	2	T	2:30pm	3:50pm	205 JRCB 	Contact the Law School for information.This class is for majors only.	11 / 20	0	
12389	000	LAW	S	698	R	001		DAY	Skills Lab	Pead, Dustin	2	W	4:00pm	5:40pm	303 JRCB 	Contact the Law School for information.	159 / 168	0	
10605	000	LAW	S	704		001		DAY	Immigration Law	Nunez, Carolina	3	MW	1:00pm	2:15pm	306 JRCB 	Contact the Law School for information.This class is restricted to majors within this college.MAJORS ONLY	109 / 140	0	
10607	000	LAW	S	706		001		DAY	Civil Trial Prac 2	Lyman, Paul	2	Th	4:00pm	5:40pm	205 JRCB 	Contact the Law School for information.This class is restricted to majors within this college.This class is for majors only.	86 / 92	0	
10607	000	LAW	S	706		002		DAY	Civil Trial Prac 2	Owen, Stanford	2	MW	08:30am	09:20am	206 JRCB 	Contact the Law School for information.This class is restricted to majors within this college.MAJORS ONLY	52 / 76	0	
10608	001	LAW	S	707		001		DAY	Health Law and Policy	Matis, Gregory	2	W	4:00pm	5:40pm	205 JRCB 	Contact the Law School for information.This class is restricted to majors within this college.	72 / 92	0	
10611	000	LAW	S	710		001		DAY	Adv Compara Law 1	Durham, Cole	2	W	4:00pm	5:40pm	206 JRCB 	Contact the Law School for information.This class is restricted to majors within this college.This class is for majors only.	73 / 76	0	
10620	000	LAW	S	719		001		DAY	Intl Envrnmntl Law	Daniels, Brigham	2	TThTTh	09:30am09:30am	10:20am10:20am	275 JRCB 276 JRCB 	Contact the Law School for information.This class is restricted to majors within this college.	32 / 49	0	
10625	000	LAW	S	724		001		DAY	Basic Mediation	Nuffer, David	3	T	4:00pm	6:30pm	303 JRCB 	Contact the Law School for information.This class is restricted to majors within this college.MAJORS ONLY	17 / 30	0	
12393	000	LAW	S	729		001		DAY	Solo & Small Firm Practice	Avery, Robert Burdsal, NathanFale, Hutch or 'Unga[+]	2	M	4:00pm	5:40pm	208 JRCB 	Contact the Law School for information.	0 / 20	0	
12125	000	LAW	S	738		001		DAY	Law of Armed Conflict	Jensen, Eric	3	MW	1:00pm	2:15pm	314 JRCB 	Contact the Law School for information.	34 / 62	0	
12126	000	LAW	S	739		001		DAY	Legal Drafting	Linton, Morris	2	Th	4:00pm	5:40pm	314 JRCB 	Contact the Law School for information.This class is for majors only.	5 / 50	0	
12128	000	LAW	S	742		001		DAY	Mediation Practicum	Glade, Leeann	1	M	4:00pm	4:50pm	205 JRCB 	Contact the Law School for information.	6 / 20	0	
12130	000	LAW	S	745		001		DAY	Patent Law 2	Todd, David Lorimer, Brent[+]	2	TT	4:00pm4:00pm	5:40pm5:40pm	275 JRCB 276 JRCB 	Contact the Law School for information.This class is for majors only.	41 / 49	0	
12135	000	LAW	S	750		001		DAY	Transactional Lawyering	Lehnhof, Lance	2	W	4:00pm	5:40pm	314 JRCB 	Contact the Law School for information.This class is for majors only.	8 / 24	0	
12395	000	LAW	S	788	R	002		DAY	Law School Clinic	Hernandez, Carl	3	M	09:30am	10:20am	320 JRCB 	Contact the Law School for information.LAW 788R section 002: Community & Economic Development Clinical	13 / 20	0	
12395	000	LAW	S	788	R	003		DAY	Law School Clinic	Hernandez, Carl	3	W	09:30am	10:20am	320 JRCB 	Contact the Law School for information.LAW 788R section 003: Government & Legislative Clinical	14 / 20	0	
12395	000	LAW	S	788	R	004		DAY	Law School Clinic	Lehnhof, Lance	2	W	2:30pm	3:45pm	314 JRCB 	Contact the Law School for information.LAW 788R section 004: Law and Entrepreneurship Clinic	14 / 22	0	
12395	000	LAW	S	788	R	005		DAY	Law School Clinic	Cook, Benjamin	2	T	1:00pm	1:50pm	303 JRCB 	Contact the Law School for information.LAW 788R section 005: Negotiation Clinic	0 / 8	0	
03442	003	LAW	S	790	R	001		DAY	Directed Research		2V	TBA	TBA	TBA	TBA 	Contact the Law School for information.This class is restricted to majors within this college.MAJORS ONLY	952 / 999	0	
03444	003	LAW	S	792	R	001		DAY	Cocurricular Pgms		1	TBA	TBA	TBA	TBA 	Contact the Law School for information.LAW 792R section 001:  Co-Curr Law ReviewThis class is restricted to majors within this college.	935 / 999	0	
03444	003	LAW	S	792	R	002		DAY	Cocurricular Pgms		1	TBA	TBA	TBA	TBA 	Contact the Law School for information.LAW 792R section 002:  Co-Curr Moot CourtThis class is restricted to majors within this college.	939 / 999	0	
03444	003	LAW	S	792	R	003		DAY	Cocurricular Pgms		1	TBA	TBA	TBA	TBA 	Contact the Law School for information.LAW 792R section 003:  Co-Curr Journal of Public LawThis class is restricted to majors within this college.	970 / 999	0	
03444	003	LAW	S	792	R	004		DAY	Cocurricular Pgms		1	TBA	TBA	TBA	TBA 	Contact the Law School for information.LAW 792R section 004: Co-Curr Education & LawThis class is restricted to majors within this college.	972 / 999	0	
03444	003	LAW	S	792	R	005		DAY	Cocurricular Pgms		1	TBA	TBA	TBA	TBA 	Contact the Law School for information.LAW 792R section 005:  Co-Curr Trial AdvocacyThis class is restricted to majors within this college.	960 / 999	0	
03444	003	LAW	S	792	R	006		DAY	Cocurricular Pgms		1	TBA	TBA	TBA	TBA 	Contact the Law School for information.LAW 792R section 006: Co-Curr ILMRThis class is restricted to majors within this college.	964 / 999	0	
07966	002	LAW	S	793	R	001		DAY	Cocurr Spec Assign		2	TBA	TBA	TBA	TBA 	Contact the Law School for information.LAW 793R section 001: Co-Curr Writing LRThis class is restricted to majors within this college.	999 / 999	0	
07966	002	LAW	S	793	R	002		DAY	Cocurr Spec Assign		1	TBA	TBA	TBA	TBA 	Contact the Law School for information.LAW 793R section 002:  Co-Curr Writing MCThis class is restricted to majors within this college.	976 / 999	0	
07966	002	LAW	S	793	R	003		DAY	Cocurr Spec Assign		2	TBA	TBA	TBA	TBA 	Contact the Law School for information.LAW 793R section 003:  Co-Curr Writing JPLThis class is restricted to majors within this college.	999 / 999	0	
07966	002	LAW	S	793	R	004		DAY	Cocurr Spec Assign		1	TBA	TBA	TBA	TBA 	Contact the Law School for information.LAW 793R section 004:  Co-Curr Writing Educ & LawThis class is restricted to majors within this college.	999 / 999	0	
07966	002	LAW	S	793	R	005		DAY	Cocurr Spec Assign		1	TBA	TBA	TBA	TBA 	Contact the Law School for information.LAW 793R section 005:  Co-Curr  Writing Trial AdvThis class is restricted to majors within this college.	988 / 999	0	
07966	002	LAW	S	793	R	006		DAY	Cocurr Spec Assign		2	TBA	TBA	TBA	TBA 	Contact the Law School for information.LAW 793R section 006:  Co-Curr Writing ILMRThis class is restricted to majors within this college.	998 / 999	0	
07056	002	LAW	S	796	R	001		DAY	Law School Seminar	Tenney, Ryan	3	TTh	4:00pm	5:15pm	208 JRCB 	Contact the Law School for information.LAW 796R section 001: Adv Appellate Brief WritingThis class is restricted to majors within this college.This class is for majors only.	11 / 20	0	
07056	002	LAW	S	796	R	002		DAY	Law School Seminar	Hill, Gary	1	Th	09:30am	10:20am	267 JRCB 	Contact the Law School for information.LAW 796R section 002: Adv Legal ResearchThis class is restricted to majors within this college.This class is for majors only.	17 / 34	0	
07056	002	LAW	S	796	R	004		DAY	Law School Seminar	Hernandez, Carl	2	MW	11:00am	11:50am	343 JRCB 	Contact the Law School for information.LAW 796R section 004: Community & Economic Dev RepThis class is restricted to majors within this college.This class is for majors only.	13 / 20	0	
07056	002	LAW	S	796	R	005		DAY	Law School Seminar	Nielson, Howard	2	M	4:00pm	5:40pm	206 JRCB 	Contact the Law School for information.LAW 796R section 005: Current Issues in Constitutional LitigationThis class is restricted to majors within this college.This class is for majors only.	11 / 16	0	
07056	002	LAW	S	796	R	007		DAY	Law School Seminar	Hernandez, Carl	3	TTh	2:30pm	3:45pm	208 JRCB 	Contact the Law School for information.LAW 796R section 007: Fundamental Lawyering SkillsThis class is restricted to majors within this college.This class is for majors only.	5 / 20	0	
07056	002	LAW	S	796	R	008		DAY	Law School Seminar	Backman, Jim	2	M	4:00pm	5:40pm	314 JRCB 	Contact the Law School for information.LAW 796R section 008: History of Mormon LawyersThis class is restricted to majors within this college.This class is for majors only.	49 / 62	0	
07056	002	LAW	S	796	R	009		DAY	Law School Seminar	Nunez, Carolina	2	MW	09:30am	10:20am	206 JRCB 	Contact the Law School for information.LAW 796R section 009: Immigrant RightsThis class is restricted to majors within this college.This class is for majors only.	11 / 20	0	
07056	002	LAW	S	796	R	010		DAY	Law School Seminar	Wardle, Lynn	3	TTh	1:00pm	2:15pm	320 JRCB 	Contact the Law School for information.LAW 796R section 010: Int'l & Comparative Family LawThis class is restricted to majors within this college.This class is for majors only.	57 / 62	0	
07056	002	LAW	S	796	R	011		DAY	Law School Seminar	Davis, Marco	1	TThF	08:00am	09:20am	303 JRCB 	Contact the Law School for information.LAW 796R section 011: Int'l Arbitration CompetitionThis class is restricted to majors within this college.This class is for majors only.	160 / 168	0	
07056	002	LAW	S	796	R	012		DAY	Law School Seminar	Durham, Cole	3	MW	2:30pm	3:45pm	320 JRCB 	Contact the Law School for information.LAW 796R section 012: Int'l Human RightsThis class is restricted to majors within this college.This class is for majors only.	15 / 20	0	
07056	002	LAW	S	796	R	014		DAY	Law School Seminar	Jensen, Eric	2	MWFT	08:00am4:00pm	09:15am6:40pm	320 JRCB 320 JRCB 	Contact the Law School for information.LAW 796R section 014: Jessup Moot CourtThis class is restricted to majors within this college.This class is for majors only.	0 / 6	0	
07056	002	LAW	S	796	R	015		DAY	Law School Seminar	Gerdy, Kristin	3	TTh	09:30am	10:45am	296 JRCB 	Contact the Law School for information.LAW 796R section 015: Public Speaking for LawyersThis class is restricted to majors within this college.This class is for majors only.	1 / 14	0	
07056	002	LAW	S	796	R	016		DAY	Law School Seminar	Phillips, Gregory	2	M	4:00pm	5:40pm	306 JRCB 	Contact the Law School for information.LAW 796R section 016: Trademark and Copyright LawThis class is restricted to majors within this college.This class is for majors only.	126 / 140	0	
07056	002	LAW	S	796	R	018		DAY	Law School Seminar	Collins, Kent	2	M	4:00pm	5:40pm	320 JRCB 	Contact the Law School for information.LAW 796R section 018:&
11410	002	LFSCI	S	101		001		DAY	Life Sciences Seminar	Anderson Young, Shauna	.5	Th	3:00pm	3:50pm	231 MARB 		27 / 59	0	
00097	006	LFSCI	S	190	R	001		DAY	Student Council	Child, Farris	1	W	4:00pm	4:50pm	366 MARB 	This class requires departmental approval.	10 / 25	0	
11758	000	LFSCI	S	199	R	001		DAY	Nonresearch Academic Internshp	Anderson Young, Shauna	3V	TBA	TBA	TBA	TBA 	LFSCI 199R: An APPROVED Internship Application is required before adding.This class requires internship coordinator approval.	29 / 50	0	
11758	000	LFSCI	S	199	R	002		DAY	Nonresearch Academic Internshp	Anderson Young, Shauna	3V	TBA	TBA	TBA	TBA 	LFSCI 199R: An APPROVED Internship Application is required before adding.This class requires internship coordinator approval.	17 / 20	0	
10659	002	LFSCI	S	399	R	001		DAY	Academic Internship	Anderson Young, Shauna	6V	TBA	TBA	TBA	TBA 	LFSCI 399R: An APPROVED Internship Application is required before adding.This class requires internship coordinator approval.	15 / 15	0	
10662	001	LFSCI	S	489	R	001		DAY	Senior Library Thesis	Anderson Young, Shauna	6V	TBA	TBA	TBA	TBA 	This class requires departmental approval.	0 / 0	0	
10663	001	LFSCI	S	494	R	001		DAY	Mentored Research	Anderson Young, Shauna	6V	TBA	TBA	TBA	TBA 	LFSCI 494R students: Please contact Life Sciences Student Services at (801) 422-3042 to register for this course.This class requires departmental approval.	5 / 5	0	
10663	001	LFSCI	S	494	R	002		DAY	Mentored Research	Adams, Byron	6V	TBA	TBA	TBA	TBA 	LFSCI 494R students: Please contact Life Sciences Student Services at (801) 422-3042 to register for this course.	4 / 5	0	
10664	001	LFSCI	S	499	R	001		DAY	Senior Honors Thesis		6V	TBA	TBA	TBA	TBA 	This class requires departmental approval.	3 / 3	0	
12327	000	LING	S	110		001		DAY	Introduction to Human Language	Nuckolls, Janis	3	MWF	11:00am	11:50am	B050 JFSB 		3 / 35	0	
12327	000	LING	S	110		002		DAY	Introduction to Human Language	Hallen, Cynthia	3	MWF	3:00pm	3:50pm	B060 JFSB 		9 / 40	0	
12327	000	LING	S	110		003		DAY	Introduction to Human Language	Nuckolls, Janis	3	MWF	1:00pm	1:50pm	368 MARB 		11 / 35	0	
03549	010	LING	S	201		001		DAY	Intro to Linguistics (Modern)	Hallen, Cynthia	3	MWF	1:00pm	1:50pm	B050 JFSB 		2 / 41	0	
03549	010	LING	S	201		003		DAY	Intro to Linguistics (Modern)	Nuckolls, Janis	3	MWF	09:00am	09:50am	2104 JKB 		8 / 35	0	
12288	000	LING	S	210		001		DAY	Sounds of Language	Elzinga, Dirk Henrichsen, Lynn[+]	3	MWF	12:00pm	12:50pm	B060 JFSB 		0 / 35	0	
12289	000	LING	S	220		001		DAY	Structure in Language	Sturman, Heather	3	MWF	11:00am	11:50am	2114 JKB 		6 / 35	0	
03543	004	LING	S	230		001		DAY	Meaning in Language	Lonsdale, Deryle	3	MWF	12:00pm	12:50pm	1105 JKB 		11 / 30	0	
12290	000	LING	S	240		001		DAY	Linguistic Tools 1	Lonsdale, Deryle	3	MWF	09:00am	09:50am	B160 JFSB 		8 / 30	0	
03560	005	LING	S	310		001		DAY	Phonetics	Rogers, Chris	3	MWF	10:00am	10:50am	270 BRMB 		16 / 35	0	
12291	000	LING	S	315		001		DAY	Phonology	Rogers, Chris	3	MWF	2:00pm	2:50pm	1105 JKB 		20 / 35	0	
08519	002	LING	S	325		001		DAY	Theoretical Syntax	Sturman, Heather	3	MWF	1:00pm	1:50pm	2105 JKB 		27 / 44	0	
10061	000	LING	S	399	R	001		DAY	Academic Internship: Ling	Nuckolls, Janis	9V	TBA	TBA	TBA	TBA 	An APPROVED Internship Application is required before adding.This class requires internship coordinator approval.	8 / 10	0	
03548	005	LING	S	450		001		DAY	Intro Histor-Comparative Ling	Davies, Mark	3	TTh	08:00am	09:15am	B050 JFSB 		11 / 30	0	
12294	000	LING	S	460		001		DAY	Typology	Rogers, Chris	3	MWF	12:00pm	12:50pm	1106 JKB 		12 / 25	0	
11229	000	LING	S	478		001		EVENING	Language Tchg Methods: MTC	Steinagel, Lane	3	T	5:00pm	6:20pm	1018 JKB 		9 / 30	0	
11229	000	LING	1	478		002		EVENING	Language Tchg Methods: MTC	Porter, Heather	3	T	5:00pm	7:40pm	3012 JKB 		12 / 25	0	
11233	000	LING	S	485		001		DAY	Corpus Linguistics	Davies, Mark	3	TTh	09:30am	10:45am	B013 JFSB 		6 / 20	0	
12295	000	LING	S	495		001		DAY	Senior Capstone	Melby, Alan	3	TTh	09:30am	10:45am	4068 JFSB 		11 / 24	0	
12295	000	LING	S	495		002		DAY	Senior Capstone	Sturman, Heather	3	MWF	09:00am	09:50am	W005 BNSN 		6 / 30	0	
03565	002	LING	S	550		001		DAY	Sociolinguistics	Bourgerie, Dana	3	MWF	11:00am	11:50am	1107 JKB 		3 / 30	0	
01990	003	LING	S	580	R	001		DAY	Prob Ling&App Ling	Melby, Alan	3V	TTh	2:30pm	3:55pm	1115 JKB 	LING 580R section 001: Advanced Translation in French, German, Chinese, and Arabic.	23 / 25	0	
01990	003	LING	S	580	R	002		DAY	Prob Ling&App Ling	Elzinga, Dirk	3V	TTh	12:05pm	1:20pm	1107 JKB 	LING 580R section 002: Field Methods	7 / 10	0	
03566	000	LING	S	590	R	001		DAY	Readings in Linguistics	Parkinson, Dilworth	3V	TBA	TBA	TBA	TBA 		0 / 1	0	
03566	000	LING	S	590	R	002		DAY	Readings in Linguistics	Anderson, Neil	3V	TBA	TBA	TBA	TBA 		0 / 1	0	
11807	000	LING	S	604		001		DAY	Research Design	Smemoe, Wendy	3	MWF	08:00am	08:50am	1107 JKB 		6 / 15	0	
11798	000	LING	S	611		001		DAY	Methods & Materials Applicatn	Tanner, Mark Evans, Norman[+]	3	MWF	10:45am	11:35am	271 UPC 		11 / 15	0	
11798	000	LING	S	611		002		DAY	Methods & Materials Applicatn	Evans, Norman	3	MWF	10:45am	11:35am	271 UPC 		10 / 15	0	
01986	003	LING	S	612		001		DAY	TESOL Practicum	Tanner, Mark Evans, Norman[+]	3	MTWThTTh	4:00pm3:00pm	5:50pm3:50pm	TBA UPC TBA UPC 		9 / 15	0	
01986	003	LING	S	612		002		DAY	TESOL Practicum	Evans, Norman	3	MTWThTTh	4:00pm3:00pm	5:50pm3:50pm	TBA UPC TBA UPC 		12 / 15	0	
08518	001	LING	S	654		001		DAY	Advanced Semantics	Lonsdale, Deryle	3	TTh	1:35pm	2:50pm	4068 JFSB 		8 / 10	0	
07957	001	LING	S	660		001		DAY	Language Testing	Cox, Troy	3	TTh	09:30am	10:45am	264 UPC 		18 / 30	0	
12270	000	LING	S	670		001		DAY	TESOL Rdg, Wrtg, & Vocab	Gardner, Dee	3	TTh	1:35pm	2:50pm	1105 JKB 		4 / 10	0	
12271	000	LING	S	671		001		DAY	TESOL Lst, Spkg, & Pronun	Henrichsen, Lynn	3	MWF	2:00pm	2:50pm	4068 JFSB 		4 / 12	0	
10056	001	LING	S	688	R	001		DAY	Academic Internship: TESOL	Strong-Krause, Diane	9V	TBA	TBA	TBA	TBA 	An APPROVED Internship Application is required before adding.This class requires internship coordinator approval.	5 / 5	0	
01993	003	LING	S	695		001		DAY	TESOL Seminar	Henrichsen, Lynn	1	Th	3:00pm	3:50pm	4068 JFSB 		11 / 20	0	
03571	000	LING	S	699	R	001		DAY	Master's Thesis	Strong-Krause, Diane	9V	TBA	TBA	TBA	TBA 		5 / 35	0	
11719	000	LINGC	S	496	R	001		DAY	Academic Internship	Melby, Alan	3V	TBA	TBA	TBA	TBA 	LINGC 496R: An APPROVED Internship Application is required before adding.This class requires internship coordinator approval.	2 / 5	0	
09187	000	LITHU	S	330		001		EVENING	Cultural History of Lithuania	Lundberg, Grant	3	TTh	4:00pm	5:15pm	2110 JKB 		10 / 15	0	
